"Epoch","theta1","theta2","Loss"
1,-0.39996034745127,0.0696224379353225,6974.95450969942
2,-0.101601393191161,0.0336209236573846,6932.8541662916
3,-0.0412442982133759,0.0268770644857446,6931.13131078272
4,-0.0290916806440711,0.0256306966030132,6931.0615941684
5,-0.0266455273546945,0.025402207247461,6931.05877457286
6,-0.0261531382858261,0.0253606857156985,6931.05866051398
7,-0.026054018251804,0.0253532192776199,6931.05865589865
8,-0.0260340635325742,0.025351894047936,6931.05865571184
9,-0.0260300459829611,0.0253516627118053,6931.05865570427
10,-0.0260292370581771,0.0253516232067966,6931.05865570397
11,-0.0260290741713291,0.0253516166624263,6931.05865570396
12,-0.0260290413697629,0.0253516156257442,6931.05865570396
13,-0.0260290347638398,0.0253516154730249,6931.05865570396
14,-0.0260290345633911,0.0253516154695169,6931.05865570396
