"Epoch","theta1","theta2","Loss"
1,-0.60465605603531,-0.876508404966444,7279.5334313052
2,-0.147171123059075,-0.159605665277739,6946.21869491326
3,-0.0507687385062409,-0.0117373051226468,6931.67554804394
4,-0.0310740738432353,0.0179192018628622,6931.08369849353
5,-0.0270575425416482,0.0238620379460341,6931.05967252524
6,-0.0262386664392072,0.0250530483262115,6931.05869700103
7,-0.0260717527263642,0.0252917655685869,6931.05865738161
8,-0.0260377369806976,0.0253396169705752,6931.05865577212
9,-0.0260308061432595,0.0253492098115797,6931.05865570673
10,-0.0260293942169755,0.0253511330861914,6931.05865570407
11,-0.0260291066350764,0.0253515187214494,6931.05865570396
12,-0.0260290480702619,0.0253515960524241,6931.05865570396
13,-0.0260290361457647,0.0253516115609843,6931.05865570396
14,-0.0260290346107483,0.0253516135329945,6931.05865570396
