"Epoch","theta1","theta2","Loss"
1,0.678097666241229,-0.126394478604198,7091.05526025065
2,0.11685737605953,-0.00393964660383747,6937.67646556026
3,0.00270657249471337,0.0197514933763983,6931.32527430872
4,-0.0202500827728317,0.0242829107597704,6931.06939797672
5,-0.0248666836653937,0.0251481228431089,6931.05908874173
6,-0.0257952218239483,0.0253129688316299,6931.0586731674
7,-0.0259819971247376,0.0253442972264137,6931.05865640848
8,-0.0260195700838015,0.0253502341877279,6931.05865573239
9,-0.0260271291150329,0.0253513557095532,6931.0586557051
10,-0.0260286499817029,0.025351566812778,6931.058655704
11,-0.0260289560018893,0.025351606387506,6931.05865570396
12,-0.0260290175823087,0.0253516137720767,6931.05865570396
13,-0.0260290299750834,0.0253516151426668,6931.05865570396
14,-0.0260290316511875,0.0253516153150508,6931.05865570396
