"Epoch","theta1","theta2","Loss"
1,0.73293626960367,0.67661617975682,7253.26338731843
2,0.131671964611792,0.125282116039513,6944.36962610532
3,0.010633474839978,0.0153486090282167,6931.8180818581
4,-0.0131399938407257,-0.00603368178452473,6931.33794136166
5,-0.017806313848257,-0.0101900936677331,6931.3196025086
6,-0.0187222292245408,-0.0109981299734607,6931.31890192592
7,-0.018902000388831,-0.011155231214289,6931.31887515883
8,-0.0189372832113984,-0.0111857775921222,6931.31887413605
9,-0.0189442076488302,-0.0111917173671919,6931.31887409697
10,-0.0189455665372687,-0.011192872442042,6931.31887409547
11,-0.0189458331996033,-0.0111930970783475,6931.31887409541
12,-0.0189458855257282,-0.0111931407680747,6931.31887409541
13,-0.0189458957929972,-0.011193149265907,6931.31887409541
14,-0.018945896904813,-0.0111931501798115,6931.31887409541
