"Epoch","theta1","theta2","Loss"
1,0.153708182740957,-0.403666807804257,6989.72781386153
2,0.0143800153226282,-0.0870601714036745,6933.50862996128
3,-0.012535690726503,-0.0257979811226493,6931.40001406637
4,-0.0177129745879022,-0.014004139254179,6931.32187925035
5,-0.0187087598206453,-0.0117341752422988,6931.31898539359
6,-0.0189002877712815,-0.0112972808772957,6931.31887821742
7,-0.0189371257839831,-0.0112131929135999,6931.31887424807
8,-0.0189442110516983,-0.0111970086888048,6931.31887410107
9,-0.0189455737885613,-0.0111938937409348,6931.31887409562
10,-0.0189458358863,-0.0111932942114918,6931.31887409542
11,-0.0189458862955204,-0.0111931788207086,6931.31887409541
12,-0.0189458959906148,-0.0111931566115241,6931.31887409541
13,-0.0189458968441705,-0.0111931546551177,6931.31887409541
