"Epoch","theta1","theta2","Loss"
1,-0.549674603622407,0.976887881755829,7322.47069825722
2,-0.124352993842688,0.184064681651424,6947.00654355168
3,-0.0393047074597556,0.026399991021431,6931.90179724238
4,-0.0228730729181913,-0.0039623867973061,6931.3404687442
5,-0.0197034024799158,-0.00980241127385361,6931.3196739976
6,-0.0190920150443664,-0.010925663410588,6931.31890372522
7,-0.0189740840122414,-0.0111417045417809,6931.31887519296
8,-0.0189513354697686,-0.0111832565021973,6931.31887413607
9,-0.0189469471943867,-0.0111912482572153,6931.31887409692
10,-0.0189461006508149,-0.0111927853080875,6931.31887409547
11,-0.0189459373380552,-0.0111930809252627,6931.31887409541
12,-0.0189459058310976,-0.0111931377799581,6931.31887409541
13,-0.0189458997524277,-0.0111931487144392,6931.31887409541
