"Epoch","theta1","theta2","Loss"
1,0.863503857050091,-0.825610469095409,7549.58560435508
2,0.0725491442763838,0.00731880330179486,6938.0666805384
3,-0.0901369069758376,0.170470607177985,6913.1609067938
4,-0.122934337941156,0.201938591118364,6912.19312396329
5,-0.129576053508233,0.208040602437694,6912.15503906469
6,-0.130922826211838,0.209225360050128,6912.1535331166
7,-0.13119602100642,0.209455420483248,6912.15347342113
8,-0.131251448732845,0.209500089113227,6912.15347105011
9,-0.13126269579725,0.209508760460068,6912.15347095576
10,-0.131264978258729,0.209510443464178,6912.153470952
11,-0.131265441510766,0.209510770046788,6912.15347095185
12,-0.131265535543458,0.209510833405327,6912.15347095184
13,-0.131265554632593,0.209510845694319,6912.15347095184
14,-0.13126555804791,0.209510847800772,6912.15347095184
