"Epoch","theta1","theta2","Loss"
1,0.0766781512647867,-0.390894711948931,7040.30875648627
2,-0.0898196474315047,0.0934176479654822,6916.96589967203
3,-0.12294079112008,0.186966593704379,6912.33604598666
4,-0.129588408334381,0.205123532118079,6912.16044133587
5,-0.130927373932636,0.208656666875189,6912.15373755112
6,-0.131197338242563,0.209344537122527,6912.15348115702
7,-0.131251792987438,0.209478468362202,6912.15347134274
8,-0.131262780700861,0.209504544627751,6912.15347096682
9,-0.131264998430962,0.209509621405686,6912.15347095242
10,-0.131265446180069,0.209510609748487,6912.15347095186
11,-0.131265536603664,0.209510802147257,6912.15347095184
12,-0.131265554869791,0.209510839598911,6912.15347095184
13,-0.131265558032694,0.209510845864536,6912.15347095184
