"Epoch","theta1","theta2","Loss"
1,0.357203329447657,0.659815379418433,7048.07448248096
2,-0.0308230310322246,0.299374549774309,6917.80538906305
3,-0.110767781479163,0.227143282123911,6912.38101157171
4,-0.12708311886529,0.21296431058794,6912.16262385853
5,-0.130412208851377,0.210187130114822,6912.15383963017
6,-0.131091465709486,0.209643298062566,6912.15348582537
7,-0.131230045944969,0.209536793266188,6912.15347155281
8,-0.131258315786616,0.20951593172206,6912.15347097616
9,-0.131264082137533,0.209511844722194,6912.15347095283
10,-0.131265258215604,0.209511043878979,6912.15347095188
11,-0.131265498060532,0.209510886922909,6912.15347095184
12,-0.13126554696923,0.2095108561549,6912.15347095184
13,-0.131265556941743,0.209510850122165,6912.15347095184
14,-0.131265558054944,0.20951084946916,6912.15347095184
