"Epoch","theta1","theta2","Loss"
1,-0.782463849987835,0.571082254406065,7248.78334725161
2,-0.11533340576766,0.109349315641598,6943.75717951888
3,0.0201391365549084,0.0158319753567476,6931.06993104904
4,0.0470731992352479,-0.00267811546802649,6930.56978230067
5,0.0524281535692253,-0.00634081677653886,6930.55007313892
6,0.0534929766895823,-0.00706569678538108,6930.54929617949
7,0.0537047185460739,-0.00720916883377612,6930.54926554754
8,0.0537468230786153,-0.00723756730155404,6930.54926433982
9,0.0537551953064499,-0.00724318872866011,6930.5492642922
10,0.0537568600329716,-0.00724430154016792,6930.54926429032
11,0.0537571910379567,-0.00724452184275692,6930.54926429025
12,0.0537572568516318,-0.00724456545819598,6930.54926429025
13,0.0537572699370599,-0.00724457409361174,6930.54926429025
14,0.0537572716888634,-0.00724457524566048,6930.54926429025
