"Epoch","theta1","theta2","Loss"
1,0.594548580702394,-0.9822773844935,7310.36808907645
2,0.165958942627261,-0.204628122764914,6946.71440816963
3,0.0763170847680573,-0.0460989582287414,6931.18317513695
4,0.0582819374800349,-0.0148816429905124,6930.57401050561
5,0.05466426845078,-0.00874562158641,6930.55023016837
6,0.0539390303067942,-0.00753962447461424,6930.54930199834
7,0.0537936869626614,-0.00730257671800951,6930.54926576279
8,0.0537645666660098,-0.00725597901583121,6930.54926434777
9,0.0537587336899053,-0.00724681820545008,6930.54926429249
10,0.0537575655823166,-0.00724501707825542,6930.54926429033
11,0.053757331710723,-0.00724466292106494,6930.54926429025
12,0.0537572848965302,-0.00724459327622111,6930.54926429025
13,0.0537572755276797,-0.0072445795792949,6930.54926429025
14,0.0537572746776644,-0.00724457835270699,6930.54926429025
