"Epoch","theta1","theta2","Loss"
1,-0.0218677218072116,-0.602207549382001,7043.46507415945
2,0.039761453935423,-0.124447351414503,6934.95393350152
3,0.0511788041483503,-0.0301559942794216,6930.71736062429
4,0.0532836925820933,-0.0117222129858052,6930.55567490283
5,0.053670689207378,-0.00811968480031554,6930.54950880334
6,0.0537415312604244,-0.00741561643587968,6930.54927361813
7,0.0537544299390904,-0.00727800793711634,6930.54926464616
8,0.0537567636573189,-0.00725111119418892,6930.54926430383
9,0.0537571827328332,-0.00724585370299308,6930.54926429076
10,0.0537572573127405,-0.00724482596557183,6930.54926429027
11,0.0537572704397308,-0.0072446250512711,6930.54926429025
12,0.0537572718308517,-0.00724460164231212,6930.54926429025
