"Epoch","theta1","theta2","Loss"
1,0.708484048955142,-0.490898180287331,7134.6042611492
2,0.186516971323521,-0.104581856129903,6939.02477364764
3,0.0802087798009024,-0.0265178026035271,6930.88461939049
4,0.0590203714983043,-0.0110568957966851,6930.56248855154
5,0.0548042631243425,-0.00799862337433826,6930.54978556949
6,0.0539655379745348,-0.00739372721357798,6930.54928483736
7,0.0537986991511326,-0.00727408011067339,6930.54926510016
8,0.0537655129584574,-0.00725041281050986,6930.54926432217
9,0.0537589120544203,-0.00724573091425178,6930.5492642915
10,0.0537575991416162,-0.00724480467877714,6930.5492642903
11,0.0537573380125479,-0.0072446214273576,6930.54926429025
12,0.0537572860773568,-0.0072445851697368,6930.54926429025
13,0.0537572757484177,-0.00724457799547915,6930.54926429025
14,0.0537572746178955,-0.00724457721336371,6930.54926429025
