"Epoch","theta1","theta2","Loss"
1,-0.481868719216436,0.105524234008044,7024.07521734472
2,-0.0527181983165806,0.0157454171918787,6934.26784547528
3,0.0326702335499365,-0.00258073404992381,6930.69540802851
4,0.0495798229394797,-0.00629908283738702,6930.55501186369
5,0.0529295897505691,-0.00705303724069379,6930.54949040662
6,0.0535932733761683,-0.00720580278716643,6930.54927318721
7,0.053724776319226,-0.00723673285718665,6930.54926464035
8,0.0537508336121299,-0.00724299068309029,6930.54926430402
9,0.0537559970703639,-0.00724425591184747,6930.54926429079
10,0.0537570202903438,-0.00724451155450573,6930.54926429027
11,0.0537572230651561,-0.00724456317605016,6930.54926429025
12,0.053757263251213,-0.00724457359384323,6930.54926429025
13,0.0537572712156105,-0.00724457569510527,6930.54926429025
14,0.0537572717600163,-0.00724457584052465,6930.54926429025
