"Epoch","theta1","theta2","Loss"
1,0.378079506102949,0.360598067753017,7006.19029626962
2,0.11782231629417,0.0646441812805808,6933.48259737261
3,0.0663232214429957,0.00672154889121653,6930.66096337364
4,0.0562207458238713,-0.00453244215546178,6930.55351275441
5,0.0542402207457223,-0.0067179524748586,6930.54942586962
6,0.0538519584224412,-0.00714232788550389,6930.5492704359
7,0.0537758384102179,-0.00722472533835729,6930.54926452402
8,0.0537609136347531,-0.00724072258710838,6930.54926429914
9,0.0537579871007136,-0.00724382817903257,6930.54926429058
10,0.0537574132001701,-0.00724443103046318,6930.54926429026
11,0.0537573006471267,-0.00724454804562978,6930.54926429025
12,0.0537572785713686,-0.00724457075677632,6930.54926429025
13,0.0537572746480599,-0.00724457475249619,6930.54926429025
