"Epoch","theta1","theta2","Loss"
1,0.562445009127259,-0.914277995470911,7262.04889988857
2,0.158872102468895,-0.190207005486993,6944.51336716273
3,0.0748836692302951,-0.0432549544320296,6931.09662928758
4,0.057993743672671,-0.0143228814646627,6930.57063438339
5,0.0546063805344516,-0.00863586362404391,6930.55009851758
6,0.0539274076940947,-0.00751806347672883,6930.54929686357
7,0.053791354192644,-0.00729834088156909,6930.54926556246
8,0.0537640986030662,-0.0072551467738493,6930.54926433995
9,0.0537586398025188,-0.00724665467420416,6930.54926429219
10,0.0537575467551003,-0.00724498494218759,6930.54926429032
11,0.0537573279363432,-0.00724465660530407,6930.54926429025
12,0.0537572841400628,-0.00724459203485569,6930.54926429025
13,0.0537572753761058,-0.00724457933528092,6930.54926429025
14,0.0537572746738985,-0.00724457833051326,6930.54926429025
