"Epoch","theta1","theta2","Loss"
1,0.6825175085105,-0.704864745028317,7201.30180070374
2,0.18232308595691,-0.147800312907247,6941.90758239028
3,0.0794555062139339,-0.0349811200762658,6930.99734775517
4,0.0588849228604581,-0.0127114815182824,6930.56687305509
5,0.0547800930674973,-0.00832206609068962,6930.5499560738
6,0.0539612687377123,-0.00745695685882996,6930.54929146972
7,0.0537979546671205,-0.00728644150853459,6930.54926535823
8,0.0537653852406875,-0.00725282960462237,6930.54926433222
9,0.0537588906119355,-0.00724620345313111,6930.5492642919
10,0.0537575956471309,-0.00724489707657656,6930.54926429031
11,0.0537573374673565,-0.00724463949544642,6930.54926429025
12,0.0537572859980682,-0.00724458870311096,6930.54926429025
13,0.053757275738317,-0.0072445786865048,6930.54926429025
14,0.053757274613372,-0.00724457759739846,6930.54926429025
