"Epoch","theta1","theta2","Loss"
1,0.714306829497218,-0.637961305677891,7237.15279625333
2,0.0767354628708863,-0.159903920733944,6941.05101487872
3,-0.0472993344627205,-0.0648617009321569,6929.54559095654
4,-0.0709401552138055,-0.0464304639905241,6929.12209204889
5,-0.0754448543548737,-0.0428572892607904,6929.10651215553
6,-0.0763030133426419,-0.0421641448923534,6929.1059387036
7,-0.0764664295853771,-0.0420295940074262,6929.10591758838
8,-0.0764975337724675,-0.0420034570571165,6929.10591681059
9,-0.0765034510062702,-0.0419983761543575,6929.10591678193
10,-0.0765045760655158,-0.0419973876998832,6929.10591678087
11,-0.0765047898459322,-0.0419971952514222,6929.10591678083
12,-0.0765048304410052,-0.0419971577518551,6929.10591678083
13,-0.0765048381441177,-0.0419971504387133,6929.10591678083
14,-0.0765048385651759,-0.0419971500307703,6929.10591678083
