"Epoch","theta1","theta2","Loss"
1,0.729626842774451,-0.442062169779092,7184.65871454428
2,0.0803231986144212,-0.119236643073188,6938.8761337355
3,-0.0463683070548837,-0.0566453114068261,6929.46486271313
4,-0.0707108900549916,-0.0447710045896622,6929.11910692201
5,-0.0753904917052544,-0.0425219036291326,6929.10640170315
6,-0.0762904596839745,-0.0420963152038906,6929.10593461282
7,-0.0764635864477543,-0.0420158668213064,6929.1059174367
8,-0.0764968993500739,-0.0420006772307603,6929.10591680496
9,-0.0765033110844595,-0.0419978128845516,6929.10591678172
10,-0.0765045454949515,-0.041997273499823,6929.10591678087
11,-0.0765047832182337,-0.0419971720851643,6929.10591678083
12,-0.0765048290133626,-0.0419971530499482,6929.10591678083
13,-0.0765048378382687,-0.0419971494839187,6929.10591678083
14,-0.0765048385260793,-0.0419971492121759,6929.10591678083
