"Epoch","theta1","theta2","Loss"
1,0.861068105790764,-0.468315625563264,7262.29901267656
2,0.106945464206548,-0.124309175540432,6942.02665274072
3,-0.0412052280912388,-0.0575163310736315,6929.58113235453
4,-0.0697089568808352,-0.0449164166096958,6929.12339748258
5,-0.0751958597616606,-0.0425453606175085,6929.10656024018
6,-0.0762526205825085,-0.0420999074589861,6929.10594047657
7,-0.0764562242835448,-0.0420163703183528,6929.1059176538
8,-0.0764954657922559,-0.0420007358528361,6929.10591681301
9,-0.0765030317136677,-0.0419978163643152,6929.10591678202
10,-0.0765044910052386,-0.0419972725787117,6929.10591678088
11,-0.0765047725810332,-0.0419971715834582,6929.10591678084
12,-0.0765048269349548,-0.04199715288721,6929.10591678083
13,-0.076504837431792,-0.041997149439095,6929.10591678083
14,-0.0765048385546052,-0.041997149084665,6929.10591678083
