"Epoch","theta1","theta2","Loss"
1,0.44971277564764,-0.241771221160889,7029.88338826671
2,0.0253224404184454,-0.0794350486948774,6932.86542381351
3,-0.0568639406794125,-0.0489446799823495,6929.24449840342
4,-0.072713427470735,-0.0432817308030187,6929.11103191872
5,-0.0757725491526355,-0.0422337325221987,6929.10610576926
6,-0.076363331799728,-0.0420405231733617,6929.10592376951
7,-0.0764774811361083,-0.0420050587044914,6929.10591703951
8,-0.0764995476993861,-0.0419985821759608,6929.10591679042
9,-0.076503815660966,-0.0419974065160375,6929.10591678119
10,-0.0765046415875102,-0.0419971946254282,6929.10591678085
11,-0.0765048015096747,-0.0419971567652798,6929.10591678083
12,-0.0765048324934048,-0.0419971500721818,6929.10591678083
13,-0.0765048384999988,-0.0419971489046853,6929.10591678083
