"Epoch","theta1","theta2","Loss"
1,-0.570167003665119,-0.566550177056342,7148.91649738952
2,-0.188458822250116,0.000332180070884392,6931.39259265273
3,-0.11365383987435,0.114488837940738,6922.65841149101
4,-0.0993013574264211,0.137250752537986,6922.31894158906
5,-0.0965532244761142,0.141795757877404,6922.3057191593
6,-0.0960276698936229,0.14270396013618,6922.3052031527
7,-0.0959272888997663,0.142885529392478,6922.30518298299
8,-0.0959081421647908,0.142921844575637,6922.30518219335
9,-0.0959044955065457,0.142929110885162,6922.30518216239
10,-0.0959038020923013,0.142930565394714,6922.30518216117
11,-0.0959036704729003,0.1429308566637,6922.30518216113
12,-0.0959036455384945,0.142930915014241,6922.30518216112
13,-0.0959036411602907,0.142930925848587,6922.30518216112
