"Epoch","theta1","theta2","Loss"
1,-0.780076873488724,-0.261502169538289,7096.27551948374
2,-0.217653237207769,-0.0912006287977528,6936.07558089643
3,-0.104382559452327,-0.0527426786061864,6929.38436526996
4,-0.0820082375158321,-0.0443228023375861,6929.11704030904
5,-0.077592204805924,-0.0424972831639071,6929.10636266297
6,-0.0767199084197049,-0.0421041400127403,6929.10593472112
7,-0.0765474245241042,-0.0420199347498064,6929.10591750532
8,-0.0765132811740014,-0.0420019827542286,6929.10591681019
9,-0.0765065150301298,-0.041998170778134,6929.10591678203
10,-0.0765051727157035,-0.0419973641420625,6929.10591678088
11,-0.076504906125619,-0.0419971939723984,6929.10591678084
12,-0.0765048531216921,-0.0419971581693252,6929.10591678083
13,-0.0765048425719221,-0.0419971506544005,6929.10591678083
14,-0.076504841415647,-0.0419971497973161,6929.10591678083
