"Epoch","theta1","theta2","Loss"
1,-0.693826470524073,0.0665395180694759,7052.64971944435
2,-0.197954093317529,-0.0236187511884846,6933.89812835984
3,-0.100125514976455,-0.0390039423415108,6929.28601130353
4,-0.0810971754043865,-0.0415318152335348,6929.11268124341
5,-0.0773982136661305,-0.0419301362853537,6929.10617140104
6,-0.0766787643827747,-0.0419888446244371,6929.10592639082
7,-0.0765387273590203,-0.0419964865831826,6929.10591714462
8,-0.076511448105625,-0.0419972120842989,6929.10591679465
9,-0.0765061296765699,-0.0419971997880167,6929.10591678136
10,-0.076505091890699,-0.0419971664420865,6929.10591678085
11,-0.0765048892077665,-0.0419971537056585,6929.10591678083
12,-0.0765048495870094,-0.0419971499653115,6929.10591678083
13,-0.0765048418346265,-0.0419971489823912,6929.10591678083
14,-0.0765048414011481,-0.0419971489173161,6929.10591678083
