"Epoch","theta1","theta2","Loss"
1,-0.492124349344522,0.497445520013571,7075.08218109061
2,-0.155592984992238,0.065209296605487,6934.74538355401
3,-0.0913312056524333,-0.0208697399172975,6929.31755657521
4,-0.0792755292009723,-0.0378302564522244,6929.11386590982
5,-0.0770212763353558,-0.0411744278910649,6929.1062160865
6,-0.0766008304107651,-0.0418345303744485,6929.10592808199
7,-0.0765226253981694,-0.0419649703011467,6929.10591720884
8,-0.0765081234075638,-0.0419907742996598,6929.1059167971
9,-0.0765054436044484,-0.0419958845447085,6929.10591678145
10,-0.0765049503922712,-0.0419968976974108,6929.10591678086
11,-0.0765048600391381,-0.0419970987852324,6929.10591678083
12,-0.0765048435769386,-0.0419971387403579,6929.10591678083
13,-0.0765048413341147,-0.0419971446446811,6929.10591678083
