"Epoch","theta1","theta2","Loss"
1,-0.146889286115766,-0.154593115206808,6934.51785896111
2,-0.0909171578511426,-0.0651021788204995,6929.33376284389
3,-0.0794519247732979,-0.0467329060958343,6929.11547770427
4,-0.0771073896356485,-0.0429676159866844,6929.10631777878
5,-0.0766280419875427,-0.0421960057185163,6929.10593359769
6,-0.0765300330448682,-0.0420378943710878,6929.10591748608
7,-0.0765099920503948,-0.0420054971319224,6929.10591681041
8,-0.0765058936661611,-0.0419988591412517,6929.10591678207
9,-0.0765050554727827,-0.0419974991049231,6929.10591678089
10,-0.0765048840329522,-0.0419972204602916,6929.10591678084
11,-0.0765048489647916,-0.0419971633731809,6929.10591678083
12,-0.0765048417910469,-0.0419971516778236,6929.10591678083
13,-0.076504841471144,-0.0419971511557839,6929.10591678083
