"Epoch","theta1","theta2","Loss"
1,0.173561787698418,0.268101041205227,6950.20984075827
2,-0.0433299212469771,0.167446525417258,6923.37016671182
3,-0.0856518261718174,0.147712231379312,6922.34567859501
4,-0.0939041541555728,0.143862918506952,6922.30672227825
5,-0.0955136443006873,0.143112574933865,6922.30524073683
6,-0.0958275707316999,0.142966330837286,6922.30518438898
7,-0.095888802273602,0.142937828823508,6922.30518224586
8,-0.0959007456256064,0.142932274150515,6922.30518216435
9,-0.0959030752198835,0.142931191650144,6922.30518216125
10,-0.0959035296188451,0.142930980698013,6922.30518216113
11,-0.0959036182522521,0.14293093959009,6922.30518216112
12,-0.0959036355408891,0.142930931579725,6922.30518216112
13,-0.0959036382585279,0.142930930321736,6922.30518216112
