"Epoch","theta1","theta2","Loss"
1,0.235186354722828,-0.386284539010376,6997.59058146872
2,-0.0175557914970157,-0.109836210724162,6931.67889967167
3,-0.0654003134238693,-0.0553143600254944,6929.20165025794
4,-0.0744156520480637,-0.0446135380884239,6929.10948430769
5,-0.0761123985581869,-0.0425117105875487,6929.10604997618
6,-0.0764312550965326,-0.042098453661313,6929.10592176387
7,-0.0764910703427062,-0.0420171145439357,6929.10591696767
8,-0.076502269157748,-0.0420010879304703,6929.10591678786
9,-0.0765043612075305,-0.041997926728494,6929.1059167811
10,-0.0765047510523204,-0.0419973025123508,6929.10591678084
11,-0.0765048234943153,-0.0419971791186232,6929.10591678083
12,-0.076504836912725,-0.0419971546995855,6929.10591678083
13,-0.0765048386007623,-0.0419971514406083,6929.10591678083
