"theta1","theta2","Loss"
-1,0.0800000000000001,7232.23885681774
-1,0.0900000000000001,7232.85240667693
-1,0.1,7233.52704276429
-1,0.11,7234.26275106067
-1,0.12,7235.05951614458
-1,0.13,7235.91732119398
-1,0.14,7236.83614798815
-1,0.15,7237.8159769097
-1,0.16,7238.85678694685
-1,0.17,7239.95855569573
-1,0.18,7241.12125936295
-1,0.19,7242.34487276822
-1,0.2,7243.62936934724
-1,0.21,7244.97472115464
-1,0.22,7246.38089886713
-1,0.23,7247.84787178682
-1,0.24,7249.37560784462
-1,0.25,7250.96407360384
-1,0.26,7252.61323426399
-1,0.27,7254.32305366457
-1,0.28,7256.09349428923
-1,0.29,7257.92451726984
-1,0.3,7259.81608239092
-1,0.31,7261.76814809405
-1,0.32,7263.78067148254
-1,0.33,7265.85360832615
-1,0.34,7267.98691306603
-1,0.35,7270.18053881975
-1,0.36,7272.43443738646
-1,0.37,7274.74855925225
-1,0.38,7277.12285359559
-1,0.39,7279.55726829289
-1,0.4,7282.05174992427
-1,0.41,7284.60624377937
-1,0.42,7287.22069386339
-1,0.43,7289.89504290312
-1,0.44,7292.62923235326
-1,0.45,7295.42320240273
-1,0.46,7298.27689198117
-1,0.47,7301.19023876557
-1,0.48,7304.16317918699
-1,0.49,7307.19564843739
-1,0.5,7310.28758047661
-1,0.51,7313.43890803946
-1,0.52,7316.64956264289
-1,0.53,7319.91947459333
-1,0.54,7323.24857299407
-1,0.55,7326.63678575281
-1,0.56,7330.08403958928
-1,0.57,7333.59026004299
-1,0.58,7337.15537148103
-1,0.59,7340.77929710604
-1,0.6,7344.46195896427
-1,0.61,7348.20327795363
-1,0.62,7352.00317383202
-1,0.63,7355.8615652256
-1,0.64,7359.77836963718
-1,0.65,7363.75350345479
-1,0.66,7367.78688196021
-1,0.67,7371.87841933766
-1,0.68,7376.02802868258
-1,0.69,7380.23562201047
-1,0.7,7384.50111026575
-1,0.71,7388.82440333083
-1,0.72,7393.20541003515
-1,0.73,7397.6440381643
-1,0.74,7402.14019446929
-1,0.75,7406.69378467578
-1,0.76,7411.30471349346
-1,0.77,7415.97288462546
-1,0.78,7420.69820077784
-1,0.79,7425.4805636691
-1,0.8,7430.31987403981
-1,0.81,7435.21603166226
-1,0.82,7440.16893535015
-1,0.83,7445.17848296837
-1,0.84,7450.24457144281
-1,0.85,7455.36709677023
-1,0.86,7460.54595402814
-1,0.87,7465.78103738482
-1,0.88,7471.07224010921
-1,0.89,7476.41945458105
-1,0.9,7481.82257230089
-1,0.91,7487.28148390025
-1,0.92,7492.79607915169
-1,0.93,7498.36624697909
-1,0.94,7503.99187546777
-1,0.95,7509.67285187477
-1,0.96,7515.40906263911
-1,0.97,7521.20039339208
-1,0.98,7527.04672896753
-1,0.99,7532.94795341224
-1,1,7538.90394999623
-0.99,-1,7514.6351310599
-0.99,-0.99,7508.85660305004
-0.99,-0.98,7503.13299380134
-0.99,-0.97,7497.46441939191
-0.99,-0.96,7491.8509951153
-0.99,-0.95,7486.29283547014
-0.99,-0.94,7480.7900541498
-0.99,-0.93,7475.34276403209
-0.99,-0.92,7469.95107716899
-0.99,-0.91,7464.61510477637
-0.99,-0.9,7459.33495722376
-0.99,-0.89,7454.11074402417
-0.99,-0.88,7448.94257382389
-0.99,-0.87,7443.83055439235
-0.99,-0.86,7438.77479261205
-0.99,-0.85,7433.77539446846
-0.99,-0.84,7428.83246504
-0.99,-0.83,7423.94610848808
-0.99,-0.82,7419.11642804712
-0.99,-0.81,7414.34352601468
-0.99,-0.8,7409.62750374159
-0.99,-0.79,7404.96846162218
-0.99,-0.78,7400.36649908451
-0.99,-0.77,7395.82171458065
-0.99,-0.76,7391.33420557711
-0.99,-0.75,7386.90406854519
-0.99,-0.74,7382.5313989515
-0.99,-0.73,7378.21629124847
-0.99,-0.72,7373.95883886499
-0.99,-0.71,7369.75913419703
-0.99,-0.7,7365.61726859843
-0.99,-0.69,7361.53333237168
-0.99,-0.68,7357.5074147588
-0.99,-0.67,7353.53960393228
-0.99,-0.66,7349.62998698616
-0.99,-0.65,7345.77864992707
-0.99,-0.64,7341.98567766547
-0.99,-0.63,7338.25115400692
-0.99,-0.62,7334.57516164338
-0.99,-0.61,7330.95778214471
-0.99,-0.6,7327.39909595017
-0.99,-0.59,7323.89918236006
-0.99,-0.58,7320.4581195274
-0.99,-0.57,7317.07598444977
-0.99,-0.56,7313.75285296116
-0.99,-0.55,7310.48879972405
-0.99,-0.54,7307.28389822144
-0.99,-0.53,7304.13822074906
-0.99,-0.52,7301.05183840772
-0.99,-0.51,7298.02482109566
-0.99,-0.5,7295.05723750112
-0.99,-0.49,7292.14915509493
-0.99,-0.48,7289.30064012327
-0.99,-0.47,7286.51175760051
-0.99,-0.46,7283.78257130218
-0.99,-0.45,7281.11314375804
-0.99,-0.44,7278.50353624531
-0.99,-0.43,7275.95380878196
-0.99,-0.42,7273.46402012015
-0.99,-0.41,7271.03422773983
-0.99,-0.4,7268.66448784238
-0.99,-0.39,7266.35485534446
-0.99,-0.38,7264.10538387195
-0.99,-0.37,7261.91612575401
-0.99,-0.36,7259.78713201729
-0.99,-0.35,7257.71845238025
-0.99,-0.34,7255.71013524768
-0.99,-0.33,7253.76222770523
-0.99,-0.32,7251.87477551423
-0.99,-0.31,7250.04782310651
-0.99,-0.3,7248.28141357944
-0.99,-0.29,7246.57558869113
-0.99,-0.28,7244.93038885565
-0.99,-0.27,7243.34585313854
-0.99,-0.26,7241.82201925241
-0.99,-0.25,7240.35892355259
-0.99,-0.24,7238.95660103313
-0.99,-0.23,7237.61508532274
-0.99,-0.22,7236.33440868099
-0.99,-0.21,7235.11460199468
-0.99,-0.2,7233.95569477428
-0.99,-0.19,7232.85771515055
-0.99,-0.18,7231.82068987138
-0.99,-0.17,7230.84464429866
-0.99,-0.16,7229.92960240545
-0.99,-0.15,7229.07558677314
-0.99,-0.14,7228.28261858893
-0.99,-0.13,7227.55071764335
-0.99,-0.12,7226.87990232799
-0.99,-0.11,7226.27018963336
-0.99,-0.1,7225.72159514694
-0.99,-0.09,7225.23413305139
-0.99,-0.08,7224.80781612286
-0.99,-0.07,7224.44265572953
-0.99,-0.0599999999999999,7224.13866183029
-0.99,-0.0499999999999999,7223.89584297354
-0.99,-0.04,7223.71420629622
-0.99,-0.03,7223.59375752294
-0.99,-0.02,7223.53450096533
-0.99,-0.01,7223.53643952148
-0.99,0,7223.59957467561
-0.99,0.01,7223.72390649784
-0.99,0.02,7223.90943364421
-0.99,0.03,7224.15615335676
-0.99,0.04,7224.46406146381
-0.99,0.05,7224.83315238048
-0.99,0.0600000000000001,7225.26341910923
-0.99,0.0700000000000001,7225.75485324066
-0.99,0.0800000000000001,7226.30744495446
-0.99,0.0900000000000001,7226.92118302048
-0.99,0.1,7227.59605480002
-0.99,0.11,7228.33204624722
-0.99,0.12,7229.12914191066
-0.99,0.13,7229.98732493508
-0.99,0.14,7230.90657706329
-0.99,0.15,7231.88687863823
-0.99,0.16,7232.92820860517
-0.99,0.17,7234.03054451409
-0.99,0.18,7235.19386252222
-0.99,0.19,7236.41813739672
-0.99,0.2,7237.7033425175
-0.99,0.21,7239.04944988025
-0.99,0.22,7240.45643009957
-0.99,0.23,7241.92425241229
-0.99,0.24,7243.45288468089
-0.99,0.25,7245.04229339716
-0.99,0.26,7246.69244368592
-0.99,0.27,7248.40329930892
-0.99,0.28,7250.17482266895
-0.99,0.29,7252.00697481398
-0.99,0.3,7253.89971544155
-0.99,0.31,7255.85300290324
-0.99,0.32,7257.86679420933
-0.99,0.33,7259.94104503358
-0.99,0.34,7262.07570971813
-0.99,0.35,7264.27074127858
-0.99,0.36,7266.52609140919
-0.99,0.37,7268.84171048823
-0.99,0.38,7271.21754758345
-0.99,0.39,7273.65355045766
-0.99,0.4,7276.14966557453
-0.99,0.41,7278.70583810441
-0.99,0.42,7281.32201193039
-0.99,0.43,7283.9981296544
-0.99,0.44,7286.73413260346
-0.99,0.45,7289.52996083611
-0.99,0.46,7292.38555314889
-0.99,0.47,7295.300847083
-0.99,0.48,7298.27577893102
-0.99,0.49,7301.31028374382
-0.99,0.5,7304.40429533753
-0.99,0.51,7307.55774630066
-0.99,0.52,7310.7705680013
-0.99,0.53,7314.04269059449
-0.99,0.54,7317.37404302963
-0.99,0.55,7320.76455305805
-0.99,0.56,7324.21414724066
-0.99,0.57,7327.72275095573
-0.99,0.58,7331.29028840673
-0.99,0.59,7334.91668263032
-0.99,0.6,7338.60185550441
-0.99,0.61,7342.34572775632
-0.99,0.62,7346.14821897105
-0.99,0.63,7350.00924759962
-0.99,0.64,7353.92873096753
-0.99,0.65,7357.90658528326
-0.99,0.66,7361.94272564695
-0.99,0.67,7366.03706605904
-0.99,0.68,7370.18951942911
-0.99,0.69,7374.39999758473
-0.99,0.7,7378.66841128041
-0.99,0.71,7382.99467020662
-0.99,0.72,7387.37868299893
-0.99,0.73,7391.82035724715
-0.99,0.74,7396.31959950458
-0.99,0.75,7400.87631529734
-0.99,0.76,7405.49040913376
-0.99,0.77,7410.16178451382
-0.99,0.78,7414.89034393865
-0.99,0.79,7419.67598892012
-0.99,0.8,7424.51861999048
-0.99,0.81,7429.41813671203
-0.99,0.82,7434.37443768687
-0.99,0.83,7439.38742056669
-0.99,0.84,7444.45698206263
-0.99,0.85,7449.5830179552
-0.99,0.86,7454.76542310414
-0.99,0.87,7460.00409145851
-0.99,0.88,7465.29891606665
-0.99,0.89,7470.64978908626
-0.99,0.9,7476.05660179456
-0.99,0.91,7481.51924459835
-0.99,0.92,7487.03760704426
-0.99,0.93,7492.61157782893
-0.99,0.94,7498.24104480928
-0.99,0.95,7503.92589501272
-0.99,0.96,7509.66601464753
-0.99,0.97,7515.46128911312
-0.99,0.98,7521.31160301041
-0.99,0.99,7527.21684015216
-0.99,1,7533.17688357339
-0.98,-1,7509.00430626074
-0.98,-0.99,7503.22137617194
-0.98,-0.98,7497.49339785872
-0.98,-0.97,7491.82048764015
-0.98,-0.96,7486.2027610497
-0.98,-0.95,7480.64033282495
-0.98,-0.94,7475.13331689719
-0.98,-0.93,7469.68182638104
-0.98,-0.92,7464.28597356421
-0.98,-0.91,7458.94586989714
-0.98,-0.9,7453.66162598276
-0.98,-0.89,7448.43335156626
-0.98,-0.88,7443.26115552488
-0.98,-0.87,7438.14514585772
-0.98,-0.86,7433.08542967561
-0.98,-0.85,7428.08211319102
-0.98,-0.84,7423.13530170802
-0.98,-0.83,7418.2450996122
-0.98,-0.82,7413.41161036074
-0.98,-0.81,7408.63493647247
-0.98,-0.8,7403.91517951798
-0.98,-0.79,7399.25244010981
-0.98,-0.78,7394.64681789261
-0.98,-0.77,7390.09841153348
-0.98,-0.76,7385.60731871225
-0.98,-0.75,7381.1736361119
-0.98,-0.74,7376.79745940896
-0.98,-0.73,7372.47888326406
-0.98,-0.72,7368.21800131248
-0.98,-0.71,7364.01490615478
-0.98,-0.7,7359.86968934751
-0.98,-0.69,7355.78244139401
-0.98,-0.68,7351.75325173521
-0.98,-0.67,7347.78220874059
-0.98,-0.66,7343.86939969915
-0.98,-0.65,7340.01491081051
-0.98,-0.64,7336.21882717606
-0.98,-0.63,7332.48123279016
-0.98,-0.62,7328.80221053154
-0.98,-0.61,7325.18184215464
-0.98,-0.6,7321.62020828113
-0.98,-0.59,7318.11738839151
-0.98,-0.58,7314.67346081679
-0.98,-0.57,7311.28850273024
-0.98,-0.56,7307.96259013928
-0.98,-0.55,7304.69579787747
-0.98,-0.54,7301.48819959653
-0.98,-0.53,7298.33986775855
-0.98,-0.52,7295.25087362826
-0.98,-0.51,7292.22128726541
-0.98,-0.5,7289.25117751724
-0.98,-0.49,7286.34061201111
-0.98,-0.48,7283.4896571472
-0.98,-0.47,7280.69837809132
-0.98,-0.46,7277.96683876787
-0.98,-0.45,7275.29510185287
-0.98,-0.44,7272.68322876716
-0.98,-0.43,7270.13127966968
-0.98,-0.42,7267.63931345088
-0.98,-0.41,7265.20738772629
-0.98,-0.4,7262.83555883014
-0.98,-0.39,7260.52388180917
-0.98,-0.38,7258.27241041658
-0.98,-0.37,7256.08119710604
-0.98,-0.36,7253.95029302588
-0.98,-0.35,7251.87974801341
-0.98,-0.34,7249.86961058938
-0.98,-0.33,7247.91992795252
-0.98,-0.32,7246.03074597433
-0.98,-0.31,7244.20210919389
-0.98,-0.3,7242.43406081286
-0.98,-0.29,7240.72664269066
-0.98,-0.28,7239.07989533969
-0.98,-0.27,7237.49385792085
-0.98,-0.26,7235.96856823901
-0.98,-0.25,7234.50406273881
-0.98,-0.24,7233.10037650047
-0.98,-0.23,7231.75754323586
-0.98,-0.22,7230.4755952846
-0.98,-0.21,7229.25456361044
-0.98,-0.2,7228.09447779766
-0.98,-0.19,7226.99536604775
-0.98,-0.18,7225.95725517614
-0.98,-0.17,7224.98017060914
-0.98,-0.16,7224.06413638104
-0.98,-0.15,7223.20917513129
-0.98,-0.14,7222.41530810196
-0.98,-0.13,7221.68255513525
-0.98,-0.12,7221.01093467122
-0.98,-0.11,7220.40046374562
-0.98,-0.1,7219.85115798798
-0.98,-0.09,7219.36303161973
-0.98,-0.08,7218.93609745258
-0.98,-0.07,7218.57036688702
-0.98,-0.0599999999999999,7218.26584991099
-0.98,-0.0499999999999999,7218.02255509869
-0.98,-0.04,7217.84048960961
-0.98,-0.03,7217.71965918765
-0.98,-0.02,7217.66006816042
-0.98,-0.01,7217.66171943878
-0.98,0,7217.7246145164
-0.98,0.01,7217.84875346962
-0.98,0.02,7218.03413495739
-0.98,0.03,7218.28075622141
-0.98,0.04,7218.58861308639
-0.98,0.05,7218.95769996055
-0.98,0.0600000000000001,7219.38800983619
-0.98,0.0700000000000001,7219.87953429049
-0.98,0.0800000000000001,7220.43226348647
-0.98,0.0900000000000001,7221.04618617403
-0.98,0.1,7221.72128969127
-0.98,0.11,7222.45755996589
-0.98,0.12,7223.25498151678
-0.98,0.13,7224.11353745576
-0.98,0.14,7225.03320948948
-0.98,0.15,7226.01397792152
-0.98,0.16,7227.05582165456
-0.98,0.17,7228.15871819279
-0.98,0.18,7229.32264364445
-0.98,0.19,7230.54757272454
-0.98,0.2,7231.83347875763
-0.98,0.21,7233.1803336809
-0.98,0.22,7234.58810804731
-0.98,0.23,7236.05677102888
-0.98,0.24,7237.5862904202
-0.98,0.25,7239.17663264202
-0.98,0.26,7240.82776274504
-0.98,0.27,7242.53964441383
-0.98,0.28,7244.31223997089
-0.98,0.29,7246.14551038088
-0.98,0.3,7248.039415255
-0.98,0.31,7249.99391285547
-0.98,0.32,7252.0089601002
-0.98,0.33,7254.0845125676
-0.98,0.34,7256.22052450151
-0.98,0.35,7258.4169488163
-0.98,0.36,7260.67373710206
-0.98,0.37,7262.99083962998
-0.98,0.38,7265.36820535786
-0.98,0.39,7267.80578193571
-0.98,0.4,7270.30351571155
-0.98,0.41,7272.86135173728
-0.98,0.42,7275.47923377472
-0.98,0.43,7278.15710430176
-0.98,0.44,7280.89490451868
-0.98,0.45,7283.6925743545
-0.98,0.46,7286.55005247359
-0.98,0.47,7289.46727628226
-0.98,0.48,7292.4441819356
-0.98,0.49,7295.48070434434
-0.98,0.5,7298.57677718186
-0.98,0.51,7301.73233289139
-0.98,0.52,7304.94730269318
-0.98,0.53,7308.22161659189
-0.98,0.54,7311.5552033841
-0.98,0.55,7314.94799066582
-0.98,0.56,7318.39990484024
-0.98,0.57,7321.91087112546
-0.98,0.58,7325.48081356246
-0.98,0.59,7329.10965502303
-0.98,0.6,7332.79731721792
-0.98,0.61,7336.54372070498
-0.98,0.62,7340.34878489749
-0.98,0.63,7344.21242807255
-0.98,0.64,7348.1345673795
-0.98,0.65,7352.11511884855
-0.98,0.66,7356.15399739939
-0.98,0.67,7360.25111684994
-0.98,0.68,7364.40638992518
-0.98,0.69,7368.61972826603
-0.98,0.7,7372.89104243837
-0.98,0.71,7377.22024194205
-0.98,0.72,7381.60723522007
-0.98,0.73,7386.05192966777
-0.98,0.74,7390.55423164213
-0.98,0.75,7395.11404647106
-0.98,0.76,7399.73127846291
-0.98,0.77,7404.40583091586
-0.98,0.78,7409.13760612754
-0.98,0.79,7413.92650540459
-0.98,0.8,7418.77242907234
-0.98,0.81,7423.67527648454
-0.98,0.82,7428.63494603313
-0.98,0.83,7433.65133515806
-0.98,0.84,7438.72434035719
-0.98,0.85,7443.85385719622
-0.98,0.86,7449.03978031865
-0.98,0.87,7454.2820034558
-0.98,0.88,7459.5804194369
-0.98,0.89,7464.93492019917
-0.98,0.9,7470.34539679797
-0.98,0.91,7475.81173941698
-0.98,0.92,7481.33383737841
-0.98,0.93,7486.91157915325
-0.98,0.94,7492.54485237154
-0.98,0.95,7498.23354383269
-0.98,0.96,7503.97753951578
-0.98,0.97,7509.77672458997
-0.98,0.98,7515.63098342482
-0.98,0.99,7521.54019960072
-0.98,1,7527.50425591929
-0.97,-1,7503.42810727745
-0.97,-0.99,7497.64080886051
-0.97,-0.98,7491.90849494699
-0.97,-0.97,7486.23128209525
-0.97,-0.96,7480.60928607716
-0.97,-0.95,7475.04262186765
-0.97,-0.94,7469.53140363434
-0.97,-0.93,7464.07574472713
-0.97,-0.92,7458.67575766789
-0.97,-0.91,7453.3315541401
-0.97,-0.9,7448.04324497857
-0.97,-0.89,7442.81094015915
-0.97,-0.88,7437.63474878851
-0.97,-0.87,7432.51477909392
-0.97,-0.86,7427.45113841309
-0.97,-0.85,7422.44393318401
-0.97,-0.84,7417.4932689349
-0.97,-0.83,7412.59925027412
-0.97,-0.82,7407.76198088016
-0.97,-0.81,7402.9815634917
-0.97,-0.8,7398.25809989768
-0.97,-0.79,7393.59169092742
-0.97,-0.78,7388.98243644082
-0.97,-0.77,7384.4304353186
-0.97,-0.76,7379.93578545258
-0.97,-0.75,7375.49858373604
-0.97,-0.74,7371.11892605412
-0.97,-0.73,7366.79690727432
-0.97,-0.72,7362.53262123699
-0.97,-0.71,7358.326160746
-0.97,-0.7,7354.17761755934
-0.97,-0.69,7350.08708237992
-0.97,-0.68,7346.05464484634
-0.97,-0.67,7342.08039352382
-0.97,-0.66,7338.16441589513
-0.97,-0.65,7334.30679835164
-0.97,-0.64,7330.50762618448
-0.97,-0.63,7326.76698357568
-0.97,-0.62,7323.08495358953
-0.97,-0.61,7319.46161816392
-0.97,-0.6,7315.89705810181
-0.97,-0.59,7312.3913530628
-0.97,-0.58,7308.94458155476
-0.97,-0.57,7305.55682092559
-0.97,-0.56,7302.22814735508
-0.97,-0.55,7298.95863584681
-0.97,-0.54,7295.7483602202
-0.97,-0.53,7292.59739310268
-0.97,-0.52,7289.50580592191
-0.97,-0.51,7286.47366889815
-0.97,-0.5,7283.50105103671
-0.97,-0.49,7280.58802012052
-0.97,-0.48,7277.73464270283
-0.97,-0.47,7274.94098409998
-0.97,-0.46,7272.20710838435
-0.97,-0.45,7269.53307837734
-0.97,-0.44,7266.91895564256
-0.97,-0.43,7264.36480047908
-0.97,-0.42,7261.87067191482
-0.97,-0.41,7259.43662770009
-0.97,-0.4,7257.06272430117
-0.97,-0.39,7254.74901689416
-0.97,-0.38,7252.4955593588
-0.97,-0.37,7250.30240427254
-0.97,-0.36,7248.16960290469
-0.97,-0.35,7246.09720521073
-0.97,-0.34,7244.08525982667
-0.97,-0.33,7242.13381406372
-0.97,-0.32,7240.24291390289
-0.97,-0.31,7238.41260398988
-0.97,-0.3,7236.64292763007
-0.97,-0.29,7234.93392678361
-0.97,-0.28,7233.2856420607
-0.97,-0.27,7231.69811271702
-0.97,-0.26,7230.17137664923
-0.97,-0.25,7228.70547039075
-0.97,-0.24,7227.30042910755
-0.97,-0.23,7225.95628659415
-0.97,-0.22,7224.67307526981
-0.97,-0.21,7223.4508261748
-0.97,-0.2,7222.28956896685
-0.97,-0.19,7221.18933191778
-0.97,-0.18,7220.15014191022
-0.97,-0.17,7219.17202443456
-0.97,-0.16,7218.255003586
-0.97,-0.15,7217.39910206178
-0.97,-0.14,7216.60434115855
-0.97,-0.13,7215.87074076996
-0.97,-0.12,7215.19831938427
-0.97,-0.11,7214.58709408231
-0.97,-0.1,7214.03708053541
-0.97,-0.09,7213.54829300364
-0.97,-0.08,7213.12074433412
-0.97,-0.07,7212.75444595951
-0.97,-0.0599999999999999,7212.44940789671
-0.97,-0.0499999999999999,7212.20563874564
-0.97,-0.04,7212.02314568827
-0.97,-0.03,7211.90193448772
-0.97,-0.02,7211.84200948761
-0.97,-0.01,7211.84337361152
-0.97,0,7211.90602836263
-0.97,0.01,7212.0299738235
-0.97,0.02,7212.21520865608
-0.97,0.03,7212.4617301018
-0.97,0.04,7212.76953398186
-0.97,0.05,7213.1386146977
-0.97,0.0600000000000001,7213.56896523163
-0.97,0.0700000000000001,7214.06057714757
-0.97,0.0800000000000001,7214.61344059202
-0.97,0.0900000000000001,7215.22754429517
-0.97,0.1,7215.90287557213
-0.97,0.11,7216.63942032442
-0.97,0.12,7217.4371630415
-0.97,0.13,7218.29608680255
-0.97,0.14,7219.21617327841
-0.97,0.15,7220.19740273357
-0.97,0.16,7221.23975402851
-0.97,0.17,7222.34320462198
-0.97,0.18,7223.50773057365
-0.97,0.19,7224.73330654674
-0.97,0.2,7226.01990581092
-0.97,0.21,7227.36750024532
-0.97,0.22,7228.77606034172
-0.97,0.23,7230.24555520784
-0.97,0.24,7231.77595257086
-0.97,0.25,7233.36721878105
-0.97,0.26,7235.01931881553
-0.97,0.27,7236.73221628225
-0.97,0.28,7238.50587342403
-0.97,0.29,7240.34025112284
-0.97,0.3,7242.23530890413
-0.97,0.31,7244.19100494141
-0.97,0.32,7246.20729606092
-0.97,0.33,7248.2841377464
-0.97,0.34,7250.4214841441
-0.97,0.35,7252.61928806786
-0.97,0.36,7254.87750100435
-0.97,0.37,7257.19607311846
-0.97,0.38,7259.57495325882
-0.97,0.39,7262.01408896343
-0.97,0.4,7264.51342646548
-0.97,0.41,7267.07291069924
-0.97,0.42,7269.69248530613
-0.97,0.43,7272.3720926409
-0.97,0.44,7275.11167377793
-0.97,0.45,7277.91116851767
-0.97,0.46,7280.77051539321
-0.97,0.47,7283.68965167695
-0.97,0.48,7286.66851338742
-0.97,0.49,7289.70703529619
-0.97,0.5,7292.80515093493
-0.97,0.51,7295.96279260256
-0.97,0.52,7299.17989137251
-0.97,0.53,7302.45637710015
-0.97,0.54,7305.79217843027
-0.97,0.55,7309.18722280464
-0.97,0.56,7312.64143646982
-0.97,0.57,7316.15474448489
-0.97,0.58,7319.72707072943
-0.97,0.59,7323.35833791153
-0.97,0.6,7327.0484675759
-0.97,0.61,7330.79738011213
-0.97,0.62,7334.60499476297
-0.97,0.63,7338.47122963277
-0.97,0.64,7342.39600169598
-0.97,0.65,7346.37922680573
-0.97,0.66,7350.42081970253
-0.97,0.67,7354.52069402304
-0.97,0.68,7358.67876230891
-0.97,0.69,7362.89493601573
-0.97,0.7,7367.16912552202
-0.97,0.71,7371.50124013836
-0.97,0.72,7375.8911881165
-0.97,0.73,7380.33887665868
-0.97,0.74,7384.84421192688
-0.97,0.75,7389.40709905221
-0.97,0.76,7394.02744214439
-0.97,0.77,7398.70514430125
-0.97,0.78,7403.44010761829
-0.97,0.79,7408.23223319835
-0.97,0.8,7413.0814211613
-0.97,0.81,7417.98757065377
-0.97,0.82,7422.950579859
-0.97,0.83,7427.97034600668
-0.97,0.84,7433.04676538287
-0.97,0.85,7438.17973333996
-0.97,0.86,7443.36914430669
-0.97,0.87,7448.6148917982
-0.97,0.88,7453.91686842612
-0.97,0.89,7459.27496590871
-0.97,0.9,7464.68907508104
-0.97,0.91,7470.15908590522
-0.97,0.92,7475.6848874806
-0.97,0.93,7481.26636805411
-0.97,0.94,7486.9034150305
-0.97,0.95,7492.59591498276
-0.97,0.96,7498.34375366242
-0.97,0.97,7504.14681600994
-0.97,0.98,7510.00498616519
-0.97,0.99,7515.9181474778
-0.97,1,7521.88618251766
-0.96,-1,7497.90664817014
-0.96,-0.99,7492.11501541609
-0.96,-0.98,7486.3783996051
-0.96,-0.97,7480.69691753325
-0.96,-0.96,7475.07068520914
-0.96,-0.95,7469.4998178435
-0.96,-0.94,7463.98442983867
-0.96,-0.93,7458.52463477826
-0.96,-0.92,7453.12054541672
-0.96,-0.91,7447.77227366903
-0.96,-0.9,7442.4799306003
-0.96,-0.89,7437.24362641553
