"theta1","theta2","Loss"
-0.45,-0.73,7195.79056751288
-0.45,-0.72,7191.30418041898
-0.45,-0.71,7186.87690003686
-0.45,-0.7,7182.50882748067
-0.45,-0.69,7178.20006273126
-0.45,-0.68,7173.95070462545
-0.45,-0.67,7169.76085084541
-0.45,-0.66,7165.63059790813
-0.45,-0.65,7161.56004115493
-0.45,-0.64,7157.54927474108
-0.45,-0.63,7153.59839162558
-0.45,-0.62,7149.70748356089
-0.45,-0.61,7145.87664108291
-0.45,-0.6,7142.10595350094
-0.45,-0.59,7138.3955088878
-0.45,-0.58,7134.74539407008
-0.45,-0.57,7131.15569461839
-0.45,-0.56,7127.62649483784
-0.45,-0.55,7124.15787775857
-0.45,-0.54,7120.74992512638
-0.45,-0.53,7117.40271739351
-0.45,-0.52,7114.11633370955
-0.45,-0.51,7110.8908519124
-0.45,-0.5,7107.72634851941
-0.45,-0.49,7104.62289871869
-0.45,-0.48,7101.58057636041
-0.45,-0.47,7098.59945394835
-0.45,-0.46,7095.67960263155
-0.45,-0.45,7092.82109219608
-0.45,-0.44,7090.02399105695
-0.45,-0.43,7087.28836625016
-0.45,-0.42,7084.61428342488
-0.45,-0.41,7082.00180683583
-0.45,-0.4,7079.45099933571
-0.45,-0.39,7076.96192236785
-0.45,-0.38,7074.53463595897
-0.45,-0.37,7072.16919871215
-0.45,-0.36,7069.86566779984
-0.45,-0.35,7067.62409895715
-0.45,-0.34,7065.44454647521
-0.45,-0.33,7063.32706319473
-0.45,-0.32,7061.27170049972
-0.45,-0.31,7059.27850831131
-0.45,-0.3,7057.34753508184
-0.45,-0.29,7055.47882778904
-0.45,-0.28,7053.67243193039
-0.45,-0.27,7051.92839151763
-0.45,-0.26,7050.24674907152
-0.45,-0.25,7048.62754561667
-0.45,-0.24,7047.07082067659
-0.45,-0.23,7045.57661226893
-0.45,-0.22,7044.14495690089
-0.45,-0.21,7042.77588956472
-0.45,-0.2,7041.46944373358
-0.45,-0.19,7040.22565135739
-0.45,-0.18,7039.04454285898
-0.45,-0.17,7037.92614713036
-0.45,-0.16,7036.87049152921
-0.45,-0.15,7035.87760187556
-0.45,-0.14,7034.94750244859
-0.45,-0.13,7034.0802159837
-0.45,-0.12,7033.27576366971
-0.45,-0.11,7032.53416514625
-0.45,-0.1,7031.8554385014
-0.45,-0.09,7031.2396002694
-0.45,-0.08,7030.68666542869
-0.45,-0.07,7030.19664740002
-0.45,-0.0599999999999999,7029.76955804481
-0.45,-0.0499999999999999,7029.40540766372
-0.45,-0.04,7029.10420499536
-0.45,-0.03,7028.8659572152
-0.45,-0.02,7028.6906699347
-0.45,-0.01,7028.57834720066
-0.45,0,7028.52899149462
-0.45,0.01,7028.54260373266
-0.45,0.02,7028.61918326523
-0.45,0.03,7028.75872787722
-0.45,0.04,7028.96123378828
-0.45,0.05,7029.22669565324
-0.45,0.0600000000000001,7029.55510656278
-0.45,0.0700000000000001,7029.94645804427
-0.45,0.0800000000000001,7030.40074006284
-0.45,0.0900000000000001,7030.91794102259
-0.45,0.1,7031.49804776801
-0.45,0.11,7032.14104558561
-0.45,0.12,7032.8469182057
-0.45,0.13,7033.61564780442
-0.45,0.14,7034.44721500591
-0.45,0.15,7035.34159888466
-0.45,0.16,7036.29877696811
-0.45,0.17,7037.31872523937
-0.45,0.18,7038.40141814018
-0.45,0.19,7039.54682857399
-0.45,0.2,7040.75492790932
-0.45,0.21,7042.0256859832
-0.45,0.22,7043.35907110488
-0.45,0.23,7044.75505005964
-0.45,0.24,7046.21358811289
-0.45,0.25,7047.73464901431
-0.45,0.26,7049.3181950023
-0.45,0.27,7050.96418680851
-0.45,0.28,7052.67258366261
-0.45,0.29,7054.4433432972
-0.45,0.3,7056.2764219529
-0.45,0.31,7058.17177438362
-0.45,0.32,7060.12935386198
-0.45,0.33,7062.14911218494
-0.45,0.34,7064.23099967953
-0.45,0.35,7066.37496520881
-0.45,0.36,7068.58095617799
-0.45,0.37,7070.84891854063
-0.45,0.38,7073.1787968051
-0.45,0.39,7075.57053404118
-0.45,0.4,7078.02407188672
-0.45,0.41,7080.53935055463
-0.45,0.42,7083.11630883984
-0.45,0.43,7085.75488412652
-0.45,0.44,7088.45501239545
-0.45,0.45,7091.21662823148
-0.45,0.46,7094.03966483116
-0.45,0.47,7096.92405401055
-0.45,0.48,7099.8697262131
-0.45,0.49,7102.87661051774
-0.45,0.5,7105.94463464705
-0.45,0.51,7109.07372497562
-0.45,0.52,7112.26380653845
-0.45,0.53,7115.51480303961
-0.45,0.54,7118.82663686092
-0.45,0.55,7122.19922907079
-0.45,0.56,7125.63249943321
-0.45,0.57,7129.12636641681
-0.45,0.58,7132.6807472041
-0.45,0.59,7136.29555770074
-0.45,0.6,7139.97071254503
-0.45,0.61,7143.70612511742
-0.45,0.62,7147.5017075502
-0.45,0.63,7151.35737073722
-0.45,0.64,7155.27302434378
-0.45,0.65,7159.24857681659
-0.45,0.66,7163.28393539386
-0.45,0.67,7167.37900611542
-0.45,0.68,7171.53369383303
-0.45,0.69,7175.74790222067
-0.45,0.7,7180.02153378503
-0.45,0.71,7184.35448987601
-0.45,0.72,7188.74667069732
-0.45,0.73,7193.19797531719
-0.45,0.74,7197.70830167915
-0.45,0.75,7202.27754661283
-0.45,0.76,7206.90560584493
-0.45,0.77,7211.59237401017
-0.45,0.78,7216.33774466239
-0.45,0.79,7221.14161028563
-0.45,0.8,7226.00386230538
-0.45,0.81,7230.92439109977
-0.45,0.82,7235.90308601092
-0.45,0.83,7240.93983535631
-0.45,0.84,7246.03452644015
-0.45,0.85,7251.18704556492
-0.45,0.86,7256.39727804286
-0.45,0.87,7261.66510820751
-0.45,0.88,7266.99041942536
-0.45,0.89,7272.37309410751
-0.45,0.9,7277.81301372131
-0.45,0.91,7283.31005880213
-0.45,0.92,7288.8641089651
-0.45,0.93,7294.47504291693
-0.45,0.94,7300.14273846769
-0.45,0.95,7305.86707254271
-0.45,0.96,7311.64792119439
-0.45,0.97,7317.48515961416
-0.45,0.98,7323.37866214436
-0.45,0.99,7329.32830229018
-0.45,1,7335.33395273159
-0.44,-1,7335.47509817792
-0.44,-0.99,7329.43262701302
-0.44,-0.98,7323.4461610769
-0.44,-0.97,7317.51582792761
-0.44,-0.96,7311.64175430011
-0.44,-0.95,7305.82406609436
-0.44,-0.94,7300.06288836331
-0.44,-0.93,7294.35834530094
-0.44,-0.92,7288.7105602304
-0.44,-0.91,7283.11965559205
-0.44,-0.9,7277.58575293159
-0.44,-0.89,7272.10897288822
-0.44,-0.88,7266.6894351828
-0.44,-0.87,7261.32725860607
-0.44,-0.86,7256.02256100687
-0.44,-0.85,7250.77545928044
-0.44,-0.84,7245.58606935671
-0.44,-0.83,7240.45450618866
-0.44,-0.82,7235.38088374074
-0.44,-0.81,7230.36531497727
-0.44,-0.8,7225.40791185098
-0.44,-0.79,7220.50878529153
-0.44,-0.78,7215.66804519408
-0.44,-0.77,7210.88580040801
-0.44,-0.76,7206.16215872556
-0.44,-0.75,7201.49722687065
-0.44,-0.74,7196.89111048767
-0.44,-0.73,7192.34391413045
-0.44,-0.72,7187.85574125115
-0.44,-0.71,7183.42669418936
-0.44,-0.7,7179.05687416119
-0.44,-0.69,7174.74638124846
-0.44,-0.68,7170.49531438798
-0.44,-0.67,7166.30377136088
-0.44,-0.66,7162.17184878208
-0.44,-0.65,7158.09964208978
-0.44,-0.64,7154.08724553508
-0.44,-0.63,7150.13475217169
-0.44,-0.62,7146.24225384569
-0.44,-0.61,7142.40984118548
-0.44,-0.6,7138.63760359172
-0.44,-0.59,7134.92562922745
-0.44,-0.58,7131.27400500827
-0.44,-0.57,7127.68281659264
-0.44,-0.56,7124.15214837231
-0.44,-0.55,7120.68208346283
-0.44,-0.54,7117.27270369418
-0.44,-0.53,7113.92408960153
-0.44,-0.52,7110.63632041609
-0.44,-0.51,7107.40947405614
-0.44,-0.5,7104.2436271181
-0.44,-0.49,7101.1388548678
-0.44,-0.48,7098.09523123183
-0.44,-0.47,7095.11282878903
-0.44,-0.46,7092.19171876215
-0.44,-0.45,7089.33197100957
-0.44,-0.44,7086.53365401722
-0.44,-0.43,7083.79683489063
-0.44,-0.42,7081.12157934708
-0.44,-0.41,7078.50795170796
-0.44,-0.4,7075.95601489118
-0.44,-0.39,7073.46583040384
-0.44,-0.38,7071.03745833495
-0.44,-0.37,7068.67095734839
-0.44,-0.36,7066.36638467593
-0.44,-0.35,7064.12379611045
-0.44,-0.34,7061.94324599937
-0.44,-0.33,7059.82478723814
-0.44,-0.32,7057.76847126395
-0.44,-0.31,7055.77434804958
-0.44,-0.3,7053.84246609744
-0.44,-0.29,7051.97287243374
-0.44,-0.28,7050.16561260288
-0.44,-0.27,7048.4207306619
-0.44,-0.26,7046.73826917526
-0.44,-0.25,7045.11826920966
-0.44,-0.24,7043.56077032906
-0.44,-0.23,7042.06581058996
-0.44,-0.22,7040.6334265367
-0.44,-0.21,7039.26365319711
-0.44,-0.2,7037.9565240782
-0.44,-0.19,7036.7120711621
-0.44,-0.18,7035.53032490218
-0.44,-0.17,7034.41131421932
-0.44,-0.16,7033.35506649837
-0.44,-0.15,7032.36160758484
-0.44,-0.14,7031.43096178172
-0.44,-0.13,7030.56315184647
-0.44,-0.12,7029.7581989883
-0.44,-0.11,7029.01612286552
-0.44,-0.1,7028.33694158314
-0.44,-0.09,7027.72067169066
-0.44,-0.08,7027.16732818001
-0.44,-0.07,7026.67692448374
-0.44,-0.0599999999999999,7026.24947247334
-0.44,-0.0499999999999999,7025.88498245778
-0.44,-0.04,7025.58346318227
-0.44,-0.03,7025.34492182714
-0.44,-0.02,7025.16936400699
-0.44,-0.01,7025.05679376998
-0.44,0,7025.00721359732
-0.44,0.01,7025.020624403
-0.44,0.02,7025.09702553365
-0.44,0.03,7025.2364147686
-0.44,0.04,7025.4387883202
-0.44,0.05,7025.70414083425
-0.44,0.0600000000000001,7026.03246539066
-0.44,0.0700000000000001,7026.42375350432
-0.44,0.0800000000000001,7026.87799512614
-0.44,0.0900000000000001,7027.39517864427
-0.44,0.1,7027.97529088551
-0.44,0.11,7028.618317117
-0.44,0.12,7029.32424104795
-0.44,0.13,7030.09304483167
-0.44,0.14,7030.92470906778
-0.44,0.15,7031.81921280456
-0.44,0.16,7032.77653354151
-0.44,0.17,7033.79664723215
-0.44,0.18,7034.8795282869
-0.44,0.19,7036.02514957627
-0.44,0.2,7037.2334824341
-0.44,0.21,7038.50449666113
-0.44,0.22,7039.83816052863
-0.44,0.23,7041.23444078228
-0.44,0.24,7042.69330264621
-0.44,0.25,7044.21470982723
-0.44,0.26,7045.79862451919
-0.44,0.27,7047.44500740764
-0.44,0.28,7049.15381767449
-0.44,0.29,7050.92501300301
-0.44,0.3,7052.75854958289
-0.44,0.31,7054.65438211555
-0.44,0.32,7056.61246381954
-0.44,0.33,7058.63274643619
-0.44,0.34,7060.71518023537
-0.44,0.35,7062.85971402145
-0.44,0.36,7065.0662951394
-0.44,0.37,7067.33486948106
-0.44,0.38,7069.66538149159
-0.44,0.39,7072.05777417603
-0.44,0.4,7074.51198910608
-0.44,0.41,7077.02796642699
-0.44,0.42,7079.60564486461
-0.44,0.43,7082.2449617326
-0.44,0.44,7084.94585293981
-0.44,0.45,7087.70825299774
-0.44,0.46,7090.53209502822
-0.44,0.47,7093.41731077121
-0.44,0.48,7096.36383059271
-0.44,0.49,7099.37158349284
-0.44,0.5,7102.44049711405
-0.44,0.51,7105.57049774946
-0.44,0.52,7108.76151035134
-0.44,0.53,7112.01345853974
-0.44,0.54,7115.32626461118
-0.44,0.55,7118.69984954751
-0.44,0.56,7122.13413302496
-0.44,0.57,7125.62903342314
-0.44,0.58,7129.18446783438
-0.44,0.59,7132.80035207295
-0.44,0.6,7136.47660068461
-0.44,0.61,7140.21312695611
-0.44,0.62,7144.0098429249
-0.44,0.63,7147.86665938889
-0.44,0.64,7151.78348591634
-0.44,0.65,7155.76023085585
-0.44,0.66,7159.79680134642
-0.44,0.67,7163.89310332768
-0.44,0.68,7168.04904155012
-0.44,0.69,7172.26451958547
-0.44,0.7,7176.53943983717
-0.44,0.71,7180.8737035509
-0.44,0.72,7185.2672108252
-0.44,0.73,7189.71986062221
-0.44,0.74,7194.23155077841
-0.44,0.75,7198.80217801555
-0.44,0.76,7203.4316379515
-0.44,0.77,7208.11982511135
-0.44,0.78,7212.86663293845
-0.44,0.79,7217.67195380552
-0.44,0.8,7222.53567902593
-0.44,0.81,7227.45769886493
-0.44,0.82,7232.43790255096
-0.44,0.83,7237.47617828708
-0.44,0.84,7242.5724132624
-0.44,0.85,7247.72649366354
-0.44,0.86,7252.9383046862
-0.44,0.87,7258.20773054674
-0.44,0.88,7263.53465449379
-0.44,0.89,7268.91895881997
-0.44,0.9,7274.36052487353
-0.44,0.91,7279.85923307016
-0.44,0.92,7285.41496290473
-0.44,0.93,7291.02759296313
-0.44,0.94,7296.69700093408
-0.44,0.95,7302.42306362102
-0.44,0.96,7308.20565695401
-0.44,0.97,7314.04465600162
-0.44,0.98,7319.93993498285
-0.44,0.99,7325.89136727916
-0.44,1,7331.89882544633
-0.43,-1,7332.14251167704
-0.43,-0.99,7326.09782394155
-0.43,-0.98,7320.10915714107
-0.43,-0.97,7314.17663895251
-0.43,-0.96,7308.30039622927
-0.43,-0.95,7302.48055498919
-0.43,-0.94,7296.71724040264
-0.43,-0.93,7291.01057678051
-0.43,-0.92,7285.36068756227
-0.43,-0.91,7279.76769530406
-0.43,-0.9,7274.23172166679
-0.43,-0.89,7268.75288740425
-0.43,-0.88,7263.3313123513
-0.43,-0.87,7257.96711541204
-0.43,-0.86,7252.66041454799
-0.43,-0.85,7247.41132676644
-0.43,-0.84,7242.21996810865
-0.43,-0.83,7237.08645363824
-0.43,-0.82,7232.01089742957
-0.43,-0.81,7226.99341255613
-0.43,-0.8,7222.03411107906
-0.43,-0.79,7217.13310403563
-0.43,-0.78,7212.29050142785
-0.43,-0.77,7207.5064122111
-0.43,-0.76,7202.78094428279
-0.43,-0.75,7198.11420447117
-0.43,-0.74,7193.50629852411
-0.43,-0.73,7188.95733109797
-0.43,-0.72,7184.4674057466
-0.43,-0.71,7180.03662491031
-0.43,-0.7,7175.66508990501
-0.43,-0.69,7171.35290091135
-0.43,-0.68,7167.10015696401
-0.43,-0.67,7162.90695594098
-0.43,-0.66,7158.77339455302
-0.43,-0.65,7154.69956833316
-0.43,-0.64,7150.68557162628
-0.43,-0.63,7146.73149757877
-0.43,-0.62,7142.83743812838
-0.43,-0.61,7139.00348399401
-0.43,-0.6,7135.22972466575
-0.43,-0.59,7131.51624839491
-0.43,-0.58,7127.86314218422
-0.43,-0.57,7124.27049177813
-0.43,-0.56,7120.73838165317
-0.43,-0.55,7117.26689500848
-0.43,-0.54,7113.8561137564
-0.43,-0.53,7110.50611851326
-0.43,-0.52,7107.21698859018
-0.43,-0.51,7103.98880198408
-0.43,-0.5,7100.82163536874
-0.43,-0.49,7097.71556408608
-0.43,-0.48,7094.67066213744
-0.43,-0.47,7091.68700217514
-0.43,-0.46,7088.76465549402
-0.43,-0.45,7085.90369202323
-0.43,-0.44,7083.10418031812
-0.43,-0.43,7080.36618755224
-0.43,-0.42,7077.6897795095
-0.43,-0.41,7075.07502057652
-0.43,-0.4,7072.52197373504
-0.43,-0.39,7070.03070055453
-0.43,-0.38,7067.60126118496
-0.43,-0.37,7065.23371434968
-0.43,-0.36,7062.92811733847
-0.43,-0.35,7060.68452600078
-0.43,-0.34,7058.50299473907
-0.43,-0.33,7056.38357650233
-0.43,-0.32,7054.32632277978
-0.43,-0.31,7052.33128359472
-0.43,-0.3,7050.39850749853
-0.43,-0.29,7048.52804156486
-0.43,-0.28,7046.71993138397
-0.43,-0.27,7044.97422105722
-0.43,-0.26,7043.2909531918
-0.43,-0.25,7041.67016889557
-0.43,-0.24,7040.11190777206
-0.43,-0.23,7038.61620791571
-0.43,-0.22,7037.18310590723
-0.43,-0.21,7035.81263680918
-0.43,-0.2,7034.50483416169
-0.43,-0.19,7033.25972997838
-0.43,-0.18,7032.07735474245
-0.43,-0.17,7030.95773740299
-0.43,-0.16,7029.90090537141
-0.43,-0.15,7028.90688451811
-0.43,-0.14,7027.9756991693
-0.43,-0.13,7027.10737210403
-0.43,-0.12,7026.30192455141
-0.43,-0.11,7025.55937618795
-0.43,-0.1,7024.87974513522
-0.43,-0.09,7024.26304795757
-0.43,-0.08,7023.70929966011
-0.43,-0.07,7023.21851368686
-0.43,-0.0599999999999999,7022.79070191911
-0.43,-0.0499999999999999,7022.42587467391
-0.43,-0.04,7022.12404070288
-0.43,-0.03,7021.88520719104
-0.43,-0.02,7021.70937975599
-0.43,-0.01,7021.59656244719
-0.43,0,7021.54675774546
-0.43,0.01,7021.55996656267
-0.43,0.02,7021.63618824163
-0.43,0.03,7021.7754205562
-0.43,0.04,7021.97765971149
-0.43,0.05,7022.2429003444
-0.43,0.0600000000000001,7022.57113552427
-0.43,0.0700000000000001,7022.96235675366
-0.43,0.0800000000000001,7023.4165539695
-0.43,0.0900000000000001,7023.93371554425
-0.43,0.1,7024.51382828738
-0.43,0.11,7025.15687744694
-0.43,0.12,7025.86284671143
-0.43,0.13,7026.63171821176
-0.43,0.14,7027.46347252347
-0.43,0.15,7028.35808866909
-0.43,0.16,7029.31554412073
-0.43,0.17,7030.33581480285
-0.43,0.18,7031.41887509516
-0.43,0.19,7032.5646978358
-0.43,0.2,7033.77325432466
-0.43,0.21,7035.04451432683
-0.43,0.22,7036.37844607635
-0.43,0.23,7037.77501628005
-0.43,0.24,7039.23419012159
-0.43,0.25,7040.7559312657
-0.43,0.26,7042.34020186261
-0.43,0.27,7043.9869625526
-0.43,0.28,7045.69617247079
-0.43,0.29,7047.46778925208
-0.43,0.3,7049.30176903622
-0.43,0.31,7051.19806647317
-0.43,0.32,7053.15663472847
-0.43,0.33,7055.17742548892
-0.43,0.34,7057.26038896837
-0.43,0.35,7059.40547391363
-0.43,0.36,7061.61262761066
-0.43,0.37,7063.88179589079
-0.43,0.38,7066.2129231372
-0.43,0.39,7068.60595229151
-0.43,0.4,7071.06082486057
-0.43,0.41,7073.57748092333
-0.43,0.42,7076.15585913793
-0.43,0.43,7078.79589674893
-0.43,0.44,7081.49752959468
-0.43,0.45,7084.26069211482
-0.43,0.46,7087.08531735796
-0.43,0.47,7089.97133698947
-0.43,0.48,7092.91868129945
-0.43,0.49,7095.9272792108
-0.43,0.5,7098.99705828745
-0.43,0.51,7102.12794474272
-0.43,0.52,7105.3198634478
-0.43,0.53,7108.5727379404
-0.43,0.54,7111.88649043346
-0.43,0.55,7115.26104182406
-0.43,0.56,7118.6963117024
-0.43,0.57,7122.19221836091
-0.43,0.58,7125.74867880353
-0.43,0.59,7129.36560875503
-0.43,0.6,7133.04292267047
-0.43,0.61,7136.78053374482
-0.43,0.62,7140.57835392262
-0.43,0.63,7144.43629390779
-0.43,0.64,7148.35426317353
-0.43,0.65,7152.33216997229
-0.43,0.66,7156.36992134594
-0.43,0.67,7160.4674231359
-0.43,0.68,7164.62457999349
-0.43,0.69,7168.84129539026
-0.43,0.7,7173.11747162851
-0.43,0.71,7177.45300985184
-0.43,0.72,7181.84781005576
-0.43,0.73,7186.30177109848
-0.43,0.74,7190.81479071166
-0.43,0.75,7195.38676551132
-0.43,0.76,7200.01759100879
-0.43,0.77,7204.70716162176
-0.43,0.78,7209.45537068532
-0.43,0.79,7214.26211046321
-0.43,0.8,7219.12727215896
-0.43,0.81,7224.05074592723
-0.43,0.82,7229.03242088516
-0.43,0.83,7234.07218512375
-0.43,0.84,7239.16992571933
-0.43,0.85,7244.32552874508
-0.43,0.86,7249.53887928257
-0.43,0.87,7254.80986143337
-0.43,0.88,7260.13835833071
-0.43,0.89,7265.52425215114
-0.43,0.9,7270.9674241263
-0.43,0.91,7276.46775455467
-0.43,0.92,7282.02512281334
-0.43,0.93,7287.63940736987
-0.43,0.94,7293.31048579415
-0.43,0.95,7299.03823477027
-0.43,0.96,7304.82253010844
-0.43,0.97,7310.66324675694
-0.43,0.98,7316.56025881402
-0.43,0.99,7322.51343953993
-0.43,1,7328.52266136886
-0.42,-1,7328.86900784098
-0.42,-0.99,7322.82214712251
-0.42,-0.98,7316.83132270103
-0.42,-0.97,7310.89666236977
-0.42,-0.96,7305.01829309793
-0.42,-0.95,7299.19634101875
-0.42,-0.94,7293.43093141745
-0.42,-0.93,7287.72218871924
-0.42,-0.92,7282.07023647743
-0.42,-0.91,7276.47519736142
-0.42,-0.9,7270.93719314482
-0.42,-0.89,7265.45634469354
-0.42,-0.88,7260.03277195393
-0.42,-0.87,7254.66659394099
-0.42,-0.86,7249.3579287265
-0.42,-0.85,7244.10689342733
-0.42,-0.84,7238.91360419368
-0.42,-0.83,7233.77817619739
-0.42,-0.82,7228.70072362034
-0.42,-0.81,7223.68135964282
-0.42,-0.8,7218.720196432
-0.42,-0.79,7213.81734513045
-0.42,-0.78,7208.97291584468
-0.42,-0.77,7204.18701763377
-0.42,-0.76,7199.45975849802
-0.42,-0.75,7194.79124536774
-0.42,-0.74,7190.18158409199
-0.42,-0.73,7185.63087942747
-0.42,-0.72,7181.13923502748
-0.42,-0.71,7176.70675343086
-0.42,-0.7,7172.33353605114
-0.42,-0.69,7168.01968316566
-0.42,-0.68,7163.76529390481
-0.42,-0.67,7159.57046624134
-0.42,-0.66,7155.43529697977
-0.42,-0.65,7151.35988174586
-0.42,-0.64,7147.34431497623
-0.42,-0.63,7143.38868990796
-0.42,-0.62,7139.49309856841
-0.42,-0.61,7135.65763176503
-0.42,-0.6,7131.88237907537
-0.42,-0.59,7128.1674288371
-0.42,-0.58,7124.51286813818
-0.42,-0.57,7120.91878280712
-0.42,-0.56,7117.3852574034
-0.42,-0.55,7113.91237520789
-0.42,-0.54,7110.50021821354
-0.42,-0.53,7107.14886711603
-0.42,-0.52,7103.85840130461
-0.42,-0.51,7100.62889885313
-0.42,-0.5,7097.46043651104
-0.42,-0.49,7094.35308969465
-0.42,-0.48,7091.30693247844
-0.42,-0.47,7088.32203758654
-0.42,-0.46,7085.39847638433
-0.42,-0.45,7082.53631887017
-0.42,-0.44,7079.73563366726
-0.42,-0.43,7076.99648801569
-0.42,-0.42,7074.31894776454
-0.42,-0.41,7071.70307736419
-0.42,-0.4,7069.14893985879
-0.42,-0.39,7066.65659687883
-0.42,-0.38,7064.22610863384
-0.42,-0.37,7061.85753390535
-0.42,-0.36,7059.55093003987
-0.42,-0.35,7057.30635294212
-0.42,-0.34,7055.12385706837
-0.42,-0.33,7053.00349541998
-0.42,-0.32,7050.94531953703
-0.42,-0.31,7048.94937949219
-0.42,-0.3,7047.01572388472
-0.42,-0.29,7045.14439983463
-0.42,-0.28,7043.33545297701
-0.42,-0.27,7041.58892745655
-0.42,-0.26,7039.9048659222
-0.42,-0.25,7038.28330952202
-0.42,-0.24,7036.72429789821
-0.42,-0.23,7035.22786918232
-0.42,-0.22,7033.79405999056
-0.42,-0.21,7032.42290541943
-0.42,-0.2,7031.11443904142
-0.42,-0.19,7029.86869290089
-0.42,-0.18,7028.68569751019
-0.42,-0.17,7027.56548184596
-0.42,-0.16,7026.50807334554
-0.42,-0.15,7025.51349790361
-0.42,-0.14,7024.58177986908
-0.42,-0.13,7023.71294204205
-0.42,-0.12,7022.90700567102
-0.42,-0.11,7022.1639904503
-0.42,-0.1,7021.48391451757
-0.42,-0.09,7020.86679445165
-0.42,-0.08,7020.3126452705
-0.42,-0.07,7019.82148042931
-0.42,-0.0599999999999999,7019.39331181887
-0.42,-0.0499999999999999,7019.02814976411
-0.42,-0.04,7018.72600302284
-0.42,-0.03,7018.48687878461
-0.42,-0.02,7018.3107826699
-0.42,-0.01,7018.19771872937
-0.42,0,7018.14768944338
-0.42,0.01,7018.16069572168
-0.42,0.02,7018.2367369033
-0.42,0.03,7018.37581075663
-0.42,0.04,7018.57791347968
-0.42,0.05,7018.84303970057
-0.42,0.0600000000000001,7019.17118247818
-0.42,0.0700000000000001,7019.562333303
-0.42,0.0800000000000001,7020.01648209819
-0.42,0.0900000000000001,7020.5336172208
-0.42,0.1,7021.11372546324
-0.42,0.11,7021.75679205486
-0.42,0.12,7022.46280066381
-0.42,0.13,7023.231733399
-0.42,0.14,7024.06357081234
-0.42,0.15,7024.95829190112
-0.42,0.16,7025.91587411056
-0.42,0.17,7026.93629333661
-0.42,0.18,7028.01952392887
-0.42,0.19,7029.16553869377
-0.42,0.2,7030.37430889784
-0.42,0.21,7031.64580427128
-0.42,0.22,7032.9799930116
-0.42,0.23,7034.37684178754
-0.42,0.24,7035.83631574309
-0.42,0.25,7037.35837850178
-0.42,0.26,7038.94299217102
-0.42,0.27,7040.59011734677
-0.42,0.28,7042.29971311829
-0.42,0.29,7044.07173707304
-0.42,0.3,7045.90614530189
-0.42,0.31,7047.80289240432
-0.42,0.32,7049.76193149398
-0.42,0.33,7051.78321420422
-0.42,0.34,7053.86669069399
-0.42,0.35,7056.01230965374
-0.42,0.36,7058.22001831158
-0.42,0.37,7060.48976243958
-0.42,0.38,7062.82148636022
-0.42,0.39,7065.21513295298
-0.42,0.4,7067.67064366116
-0.42,0.41,7070.18795849879
-0.42,0.42,7072.76701605769
-0.42,0.43,7075.40775351474
-0.42,0.44,7078.11010663922
-0.42,0.45,7080.87400980039
-0.42,0.46,7083.69939597513
-0.42,0.47,7086.58619675579
-0.42,0.48,7089.53434235813
-0.42,0.49,7092.5437616294
-0.42,0.5,7095.61438205666
-0.42,0.51,7098.74612977505
-0.42,0.52,7101.93892957638
-0.42,0.53,7105.19270491771
-0.42,0.54,7108.50737793015
-0.42,0.55,7111.88286942773
-0.42,0.56,7115.31909891644
-0.42,0.57,7118.81598460333
-0.42,0.58,7122.3734434058
-0.42,0.59,7125.99139096095
-0.42,0.6,7129.66974163507
-0.42,0.61,7133.40840853324
-0.42,0.62,7137.20730350902
-0.42,0.63,7141.06633717431
-0.42,0.64,7144.98541890922
-0.42,0.65,7148.96445687209
-0.42,0.66,7153.00335800966
-0.42,0.67,7157.10202806721
-0.42,0.68,7161.26037159896
-0.42,0.69,7165.47829197838
-0.42,0.7,7169.75569140875
-0.42,0.71,7174.09247093372
-0.42,0.72,7178.48853044795
-0.42,0.73,7182.94376870789
-0.42,0.74,7187.45808334257
-0.42,0.75,7192.03137086453
-0.42,0.76,7196.66352668079
-0.42,0.77,7201.35444510388
-0.42,0.78,7206.10401936296
-0.42,0.79,7210.91214161501
-0.42,0.8,7215.77870295609
-0.42,0.81,7220.7035934326
-0.42,0.82,7225.68670205272
-0.42,0.83,7230.72791679774
-0.42,0.84,7235.82712463362
-0.42,0.85,7240.98421152247
-0.42,0.86,7246.19906243416
-0.42,0.87,7251.4715613579
-0.42,0.88,7256.80159131393
-0.42,0.89,7262.18903436525
-0.42,0.9,7267.63377162933
-0.42,0.91,7273.1356832899
-0.42,0.92,7278.69464860879
-0.42,0.93,7284.31054593776
-0.42,0.94,7289.98325273036
-0.42,0.95,7295.71264555389
-0.42,0.96,7301.49860010126
-0.42,0.97,7307.34099120299
-0.42,0.98,7313.23969283917
-0.42,0.99,7319.19457815141
-0.42,1,7325.20551945491
-0.41,-1,7325.65464307275
-0.41,-0.99,7319.6056530925
-0.41,-0.98,7313.61271442621
-0.41,-0.97,7307.67595498081
-0.41,-0.96,7301.79550183876
-0.41,-0.95,7295.97148124607
-0.41,-0.94,7290.20401860027
-0.41,-0.93,7284.49323843837
-0.41,-0.92,7278.83926442495
-0.41,-0.91,7273.24221934015
-0.41,-0.9,7267.70222506776
-0.41,-0.89,7262.2194025833
-0.41,-0.88,7256.79387194216
-0.41,-0.87,7251.42575226773
-0.41,-0.86,7246.1151617396
-0.41,-0.85,7240.86221758177
-0.41,-0.84,7235.66703605094
