"Epoch","theta1","theta2","Loss"
1,-0.540272539947182,0.349863664247096,7100.82833201109
2,-0.0113035933311866,0.0714752692782188,6933.78502197468
3,0.0936324248745686,0.017564361441898,6927.25207226716
4,0.114331312920354,0.00722610523773263,6927.00087339682
5,0.118419302103748,0.00524338077529407,6926.9911881855
6,0.119226996573966,0.00486319383292081,6926.99081431648
7,0.119386602741064,0.00479031801736947,6926.99079987457
8,0.119418145089158,0.00477635434169634,6926.99079931639
9,0.119424379207956,0.00477367988764342,6926.99079929481
10,0.119425611436868,0.00477316787558556,6926.99079929397
11,0.119425855017229,0.00477306989831906,6926.99079929394
12,0.119425903170648,0.00477305115871653,6926.99079929394
13,0.119425912690835,0.00477304757631311,6926.99079929394
14,0.119425913546787,0.00477304726247167,6926.99079929394
