"Epoch","theta1","theta2","Loss"
1,0.354440118651837,-0.500672999303788,7052.72623346679
2,0.0367858439640153,-0.113563479507704,6935.69487970002
3,-0.0260760990704035,-0.036145695760998,6931.03297111864
4,-0.0384131191458113,-0.020819420978812,6930.85149144271
5,-0.0408341238308782,-0.0177863636314245,6930.84443071316
6,-0.041309216007142,-0.0171861060667127,6930.84415597775
7,-0.0414024418899097,-0.0170673069176385,6930.84414528684
8,-0.041420734087882,-0.0170437939288803,6930.84414487079
9,-0.0414243230126241,-0.0170391399841543,6930.8441448546
10,-0.0414250271071756,-0.0170382187849332,6930.84414485397
11,-0.0414251652298681,-0.0170380364352801,6930.84414485394
12,-0.0414251923234087,-0.0170380003379202,6930.84414485394
13,-0.0414251974570739,-0.0170379934359048,6930.84414485394
