"Epoch","theta1","theta2","Loss"
1,-0.334101176355034,0.254563644528389,6980.78949076365
2,-0.0992596036007966,0.0368163407980418,6932.80781328066
3,-0.0528028723048744,-0.00639696449863872,6930.92046898241
4,-0.0436626828109738,-0.0149357148367326,6930.84710936622
5,-0.0418651799229457,-0.0166226499039831,6930.84425999211
6,-0.0415117140187883,-0.0169559309105823,6930.84414932581
7,-0.041442210190904,-0.017021777914892,6930.84414502763
8,-0.0414285437170068,-0.0170347878583101,6930.84414486069
9,-0.0414258565711801,-0.0170373584253091,6930.8441448542
10,-0.0414253282318942,-0.0170378663469438,6930.84414485395
11,-0.041425224354445,-0.017037966711155,6930.84414485394
12,-0.0414252039316059,-0.0170379865435669,6930.84414485394
13,-0.0414252003856949,-0.0170379900035008,6930.84414485394
