"Epoch","theta1","theta2","Loss"
1,-0.600151223130524,-0.109945662785321,7030.51721641995
2,-0.153141440955768,-0.0364342940632096,6934.87018168909
3,-0.0635686145943461,-0.0210421937177516,6931.00279435129
4,-0.0458114602771132,-0.0178627458300347,6930.85038596138
5,-0.0422940069599581,-0.0172076247124194,6930.84439035856
6,-0.0415972930038319,-0.0170728380077258,6930.84415451272
7,-0.0414592889109398,-0.0170451415858207,6930.84414523401
8,-0.0414319521001161,-0.0170394570135651,6930.8441448689
9,-0.0414265367869045,-0.017038291535044,6930.84414485453
10,-0.0414254639851058,-0.0170380528235504,6930.84414485396
11,-0.0414252514475445,-0.0170380039771973,6930.84414485394
12,-0.0414252093388047,-0.0170379939908781,6930.84414485394
13,-0.0414252009956712,-0.0170379919509457,6930.84414485394
14,-0.041425200425488,-0.017037991808494,6930.84414485394
