"Epoch","theta1","theta2","Loss"
1,0.681257246527821,0.917281423695385,7355.72083066768
2,0.106233897528758,0.174667591171154,6949.10434807452
3,-0.0119690068672073,0.0213001406023069,6931.57348672788
4,-0.0355503050610724,-0.00937532848840075,6930.8732324804
5,-0.0402532835085003,-0.0155063342353661,6930.84530525103
6,-0.0411914141172215,-0.0167318302985558,6930.84419114962
7,-0.0413785601752577,-0.0169767935123141,6930.84414670101
8,-0.0414158945956822,-0.017025758806632,6930.84414492763
9,-0.0414233427065213,-0.0170355463176971,6930.84414485688
10,-0.0414248286082643,-0.0170375026930193,6930.84414485406
11,-0.0414251250511858,-0.0170378937392204,6930.84414485395
12,-0.0414251841935938,-0.0170379719019999,6930.84414485394
13,-0.0414251959930981,-0.0170379875251283,6930.84414485394
14,-0.0414251974870013,-0.0170379895061083,6930.84414485394
