"Epoch","theta1","theta2","Loss"
1,-0.182746942155063,-0.805490378756076,7160.52558534894
2,0.0584031571698656,-0.155050243778453,6936.24194802983
3,0.107171180766157,-0.0263304810822714,6927.34403598989
4,0.116962463415746,-0.00127970413445598,6927.00429347374
5,0.118930757513818,0.00359500016331239,6926.99131520831
6,0.119326424981225,0.00454374095682453,6926.99081903023
7,0.119405933208578,0.00472840875791237,6926.99080004936
8,0.119421903475612,0.00476435652478927,6926.99079932287
9,0.119425109989703,0.00477135476279847,6926.99079929504
10,0.119425753539298,0.0047727172792872,6926.99079929398
11,0.119425882651203,0.00477298257581534,6926.99079929394
12,0.119425908544847,0.00477303423631931,6926.99079929394
13,0.119425913557507,0.00477304395666448,6926.99079929394
