"Epoch","theta1","theta2","Loss"
1,0.637635143473744,0.460994019173086,7122.74991132722
2,0.171177726150353,0.0339198229692663,6936.6962297851
3,0.0780405813859698,-0.0525887385126906,6929.12695258301
4,0.0597736895846173,-0.0698940019518298,6928.8302915698
5,0.0561951389002293,-0.0733566209587413,6928.81867407148
6,0.0554942883614612,-0.0740496844301364,6928.81821890425
7,0.0553570591074128,-0.0741884386861371,6928.81820106219
8,0.055330195056628,-0.0742162240037765,6928.81820036245
9,0.0553249373484708,-0.074221789168258,6928.81820033499
10,0.0553239085804623,-0.0742229040620858,6928.81820033391
11,0.0553237073332445,-0.0742231274611902,6928.81820033387
12,0.0553236679756126,-0.0742231722347184,6928.81820033387
13,0.0553236602805957,-0.0742231812100958,6928.81820033387
14,0.05532365985086,-0.0742231817203967,6928.81820033387
