"Epoch","theta1","theta2","Loss"
1,0.878951254766434,-0.907786026131362,7322.70739231032
2,0.26756225287257,-0.236015277044875,6945.55239680634
3,0.135553414367948,-0.0937764517581361,6928.02157144317
4,0.108399110473079,-0.0649860508232133,6927.29130764883
5,0.102841533295693,-0.0591799532158297,6927.26118322939
6,0.101705316044649,-0.058009299040275,6927.25994207506
7,0.101473138235824,-0.0577732090082502,6927.25989094251
8,0.101425711987838,-0.0577255809869134,6927.25988883573
9,0.101416027558819,-0.057715969626393,6927.25988874891
10,0.101414050602363,-0.0577140294532175,6927.25988874534
11,0.101413647145984,-0.0577136376894713,6927.25988874519
12,0.101413564830758,-0.057713558561352,6927.25988874518
13,0.101413548040593,-0.057713542574788,6927.25988874518
14,0.101413545198374,-0.0577135398908384,6927.25988874518
