"Epoch","theta1","theta2","Loss"
1,0.83816673187539,0.364403245039284,7152.04341188715
2,0.249074567433193,0.0226806452200353,6936.22191479453
3,0.130425039424203,-0.0426754900268983,6927.59869643896
4,0.107107595466956,-0.0549096238258311,6927.27266620343
5,0.102531606330326,-0.0571922406807215,6927.26037119468
6,0.101633226010871,-0.0576169318676365,6927.25990699316
7,0.101456738128216,-0.0576957009346305,6927.25988943673
8,0.101422042770278,-0.0577102587789712,6927.25988877144
9,0.101415217235786,-0.0577129384109979,6927.25988874618
10,0.101413873498158,-0.0577134293402958,6927.25988874522
11,0.101413608765497,-0.057713518793,6927.25988874518
12,0.10141355657181,-0.0577135349878918,6927.25988874518
13,0.101413546273938,-0.0577135378974991,6927.25988874518
14,0.101413545153332,-0.0577135381894262,6927.25988874518
