"Epoch","theta1","theta2","Loss"
1,0.446981219109148,-0.722378478385508,7098.49780924328
2,0.175307902250778,-0.192752941291257,6934.60081327215
3,0.116863663514988,-0.0847000312630717,6927.55976632809
4,0.104630120956502,-0.0631012001822893,6927.27209698263
5,0.10208174779523,-0.058789563070034,6927.26038602662
6,0.10155211833699,-0.0579285670666172,6927.25990902251
7,0.101442238823008,-0.0577565350304066,6927.25988957291
8,0.101419477675583,-0.0577221411437794,6927.259888779
9,0.101414769318882,-0.0577152607234898,6927.25988874657
10,0.10141379658126,-0.0577138834978234,6927.25988874524
11,0.101413595847775,-0.0577136076652777,6927.25988874518
12,0.101413554468476,-0.0577135523901517,6927.25988874518
13,0.101413545946845,-0.0577135413073068,6927.25988874518
14,0.101413545249685,-0.0577135404176001,6927.25988874518
