"Epoch","theta1","theta2","Loss"
1,0.595340616069734,0.528403610456735,7131.5533126746
2,0.162596013942065,0.0478067799272367,6937.08789988243
3,0.0763149832274876,-0.0497660336944011,6929.1436620082
4,0.059426975788138,-0.0693201388224314,6928.83100482135
5,0.0561254731021517,-0.0732399405742412,6928.81870445222
6,0.0554802880084441,-0.0740259611026454,6928.81822019473
7,0.0553542450152755,-0.074183615562234,6928.81820111686
8,0.0553296293144242,-0.0742152434886749,6928.81820036476
9,0.0553248235911828,-0.0742215898470471,6928.81820033508
10,0.0553238857023909,-0.0742228635460576,6928.81820033391
11,0.0553237027313338,-0.0742231192259712,6928.81820033387
12,0.0553236670497754,-0.0742231705609352,6928.81820033387
13,0.0553236600942979,-0.0742231808699229,6928.81820033387
14,0.0553236598878452,-0.0742231811821635,6928.81820033387
