"Epoch","theta1","theta2","Loss"
1,0.474870231002569,-0.156426372472197,6985.68590865418
2,0.139015730106618,-0.0918529004692685,6931.10633292491
3,0.0719178740129366,-0.0779553309158526,6928.90871927218
4,0.0586122923127506,-0.0750100565360801,6928.82177754802
5,0.0559754235442817,-0.0743886404222983,6928.81834176662
6,0.0554528458266853,-0.074257895869652,6928.81820592965
7,0.0553492684711996,-0.0742304513406238,6928.81820055543
8,0.05532873608378,-0.0742247023781084,6928.81820034265
9,0.0553246653054511,-0.0742235003682058,6928.81820033421
10,0.055323858107184,-0.0742232494789626,6928.81820033388
11,0.0553236980228309,-0.0742231971944427,6928.81820033387
12,0.0553236662698483,-0.0742231863142701,6928.81820033387
13,0.0553236599706074,-0.0742231840531769,6928.81820033387
14,0.0553236598729276,-0.0742231840170697,6928.81820033387
