"Epoch","theta1","theta2","Loss"
1,-0.964301233645529,-0.508164335973561,7306.44173537389
2,-0.150013882840118,-0.162764558841779,6944.53779383458
3,0.014885076076174,-0.0917646878657854,6929.42942964482
4,0.0473631252670867,-0.077692053243054,6928.84192021474
5,0.053756477808021,-0.0749090770737211,6928.81912092392
6,0.0550151277580245,-0.0743588121977886,6928.81823606449
7,0.0552629188715985,-0.0742500051656973,6928.8182017207
8,0.0553117010155755,-0.0742284882003471,6928.81820038769
9,0.0553213044840942,-0.0742242327283961,6928.81820033596
10,0.05532319502794,-0.0742233910259325,6928.81820033395
11,0.055323567193723,-0.0742232245257612,6928.81820033387
12,0.0553236404554044,-0.0742231915862628,6928.81820033387
13,0.0553236548768164,-0.0742231850689814,6928.81820033387
14,0.0553236569888777,-0.0742231841101636,6928.81820033387
