"Epoch","theta1","theta2","Loss"
1,0.211423352826387,-0.182165771722794,6935.77106728801
2,0.124013581099821,-0.0828145190846977,6927.6123978203
3,0.106043242585086,-0.0627683080585905,6927.27440952305
4,0.102361139123356,-0.0587315501977687,6927.26048652472
5,0.101607394144155,-0.0579186297875315,6927.2599133561
6,0.101453182703265,-0.0577548717037693,6927.25988975862
7,0.10142164600836,-0.0577218716073453,6927.25988878692
8,0.101415199249661,-0.0577152191183527,6927.2598887469
9,0.101413881888807,-0.0577138775754789,6927.25988874525
10,0.101413612786876,-0.0577136069487679,6927.25988874519
11,0.101413557834401,-0.0577135523381964,6927.25988874518
12,0.101413546616154,-0.0577135413147573,6927.25988874518
13,0.101413545262905,-0.0577135399965056,6927.25988874518
