"Epoch","theta1","theta2","Loss"
1,-0.225246251560748,0.989188158418983,7296.29873062509
2,0.0304563396732958,0.153391684492116,6942.73491342719
3,0.0862304835141573,-0.0158759099156351,6927.87731118095
4,0.0981758252438072,-0.0494124437928829,6927.28461142698
5,0.100725999349925,-0.0560648870184836,6927.26088166686
6,0.101268123187517,-0.0573858522994923,6927.25992871548
7,0.10138289586029,-0.0576483607528796,6927.2598903575
8,0.101407104944473,-0.057700565394513,6927.25988881034
9,0.101412194794422,-0.0577109545461787,6927.25988874782
10,0.101413261834825,-0.0577130235014481,6927.25988874529
11,0.101413484957923,-0.0577134358054511,6927.25988874519
12,0.101413531507343,-0.0577135180249192,6927.25988874518
13,0.10141354119886,-0.057713534431474,6927.25988874518
14,0.101413542203657,-0.057713536080223,6927.25988874518
