"Epoch","theta1","theta2","Loss"
1,-0.634269642643631,-0.491118103731424,7156.40238334919
2,-0.0439402552529686,-0.140386609748046,6936.14391382271
3,0.0729546897736119,-0.073212062804187,6927.59335129735
4,0.0958349769477196,-0.0606108861636415,6927.27242960674
5,0.100319065316455,-0.0582538098218613,6927.26036130796
6,0.101198657271141,-0.0578139986987329,6927.25990658415
7,0.101371323779747,-0.057732158790376,6927.25988941984
8,0.101405242666115,-0.0577169772398438,6927.25988877075
9,0.101411910457814,-0.0577141709280325,6927.25988874615
10,0.101413222150715,-0.0577136542688794,6927.25988874522
11,0.101413480373704,-0.0577135595901709,6927.25988874518
12,0.101413531245,-0.0577135423338172,6927.25988874518
13,0.10141354127424,-0.0577135392086137,6927.25988874518
14,0.101413542272769,-0.0577135389189374,6927.25988874518
