"Epoch","theta1","theta2","Loss"
1,0.188423153944314,0.284851493313909,6951.90754798591
2,-0.0200569029920742,0.167286664401251,6925.14921953159
3,-0.0613278906257037,0.142753601989974,6924.07149959124
4,-0.0694890565664157,0.137666804333469,6924.02826765866
5,-0.0711037151121244,0.1366140035929,6924.02653101836
6,-0.071423323099268,0.136396366973233,6924.02646114499
7,-0.0714866161845463,0.13635142238,6924.02645832922
8,-0.0714991561526979,0.136342149344965,6924.02645821558
9,-0.0715016417984632,0.136340237752578,6924.02645821099
10,-0.0715021347291889,0.136339843999696,6924.0264582108
11,-0.0715022325288785,0.136339762953838,6924.02645821079
12,-0.0715022519419789,0.136339746283747,6924.02645821079
13,-0.0715022553443965,0.136339743266511,6924.02645821079
