"Epoch","theta1","theta2","Loss"
1,-0.035506010055542,-0.965692131314427,7199.43058736162
2,0.0211854851631573,-0.2222461713968,6942.00169989672
3,0.0312242302580894,-0.070843370459216,6931.22353036026
4,0.0329508746527321,-0.0407846598632715,6930.7989075004
5,0.0332411961684647,-0.0348257562129952,6930.78223476504
6,0.0332883897569312,-0.0336445450746724,6930.78158015347
7,0.0332956733772901,-0.0334103851721898,6930.78155444542
8,0.0332967025387633,-0.033363962421337,6930.7815534355
9,0.0332968235253585,-0.0333547582509488,6930.78155339581
10,0.0332968308583216,-0.0333532900302429,6930.78155339439
