"Epoch","theta1","theta2","Loss"
1,-0.764481987338513,-0.559331575408578,7218.11062576228
2,-0.212422984200586,-0.00783841911319205,6936.61759177996
3,-0.0995887316488875,0.106820871152521,6924.54073642179
4,-0.0770973213294383,0.130294008680687,6924.04747071219
5,-0.0726173075516729,0.135101662068936,6924.027317683
6,-0.0717245810104596,0.136086281461391,6924.02649339423
7,-0.0715466056152245,0.136287871410177,6924.02645965207
8,-0.0715111075120115,0.13632913027695,6924.02645826987
9,-0.0715040239280166,0.136337571725641,6924.02645821322
10,-0.0715026097558489,0.136339298259621,6924.02645821089
11,-0.0715023272995502,0.136339651279594,6924.0264582108
12,-0.0715022708580942,0.136339723439615,6924.02645821079
13,-0.0715022595746631,0.13633973818561,6924.02645821079
14,-0.0715022582356644,0.136339739965893,6924.02645821079
