"Epoch","theta1","theta2","Loss"
1,-0.602361392229795,0.511869106907398,7055.75053030447
2,-0.176150076160478,0.212073923664935,6929.29867675701
3,-0.0918053673931376,0.151341538753805,6924.22809078816
4,-0.0754336154803832,0.139305986291068,6924.03413324618
5,-0.0722630916978243,0.13692628056749,6924.02675023043
6,-0.0716494538868073,0.136455766415847,6924.02646932465
7,-0.0715307263613606,0.136362703089594,6924.02645863396
8,-0.0715077614515362,0.136344288019056,6924.02645822691
9,-0.0715033207706639,0.136340642453342,6924.02645821141
10,-0.07150246235151,0.136339920421912,6924.02645821082
11,-0.0715022964667124,0.136339777351868,6924.02645821079
12,-0.071502264421528,0.136339748989387,6924.02645821079
13,-0.0715022582334044,0.136339743364111,6924.02645821079
14,-0.0715022581391402,0.136339743276882,6924.02645821079
