"Epoch","theta1","theta2","Loss"
1,-0.415539998561144,0.772877249401063,7085.04060525706
2,-0.138467342094379,0.266788918455217,6930.75326622256
3,-0.0842477602664577,0.162541439214037,6924.29243847608
4,-0.073917814349145,0.141592126929077,6924.03692676752
5,-0.0719589634315712,0.137392647183713,6924.02687057066
6,-0.0715884103395107,0.136550880145203,6924.02647448137
7,-0.071518469194066,0.136382097772213,6924.02645885399
8,-0.0715052993558731,0.136348242185816,6924.02645823627
9,-0.0715028260262062,0.136341448507974,6924.0264582118
10,-0.0715023628992146,0.136340084713161,6924.02645821083
11,-0.0715022764679488,0.136339810833588,6924.0264582108
12,-0.0715022603985977,0.136339755811944,6924.02645821079
13,-0.0715022581667109,0.136339747607737,6924.02645821079
