"Epoch","theta1","theta2","Loss"
1,0.562828008085489,0.337528495118022,7035.00041487347
2,0.183512701509492,0.0649683495195397,6933.19534213563
3,0.107644691468043,0.0114151786994751,6929.14945929453
4,0.0926762284275625,0.00101771412250629,6928.99356048934
5,0.0897266885285817,-0.000998721672938805,6928.9875686731
6,0.0891455465873693,-0.00138965073990113,6928.98733842775
7,0.0890310388231805,-0.00146542290313955,6928.98732957886
8,0.0890084743020658,-0.00148010621968262,6928.9873292387
9,0.0890040273903394,-0.00148295093907127,6928.98732922563
10,0.0890031509291241,-0.00148350193976538,6928.98732922512
11,0.0890029781668603,-0.00148360863831635,6928.9873292251
12,0.0890029441098005,-0.00148362929471153,6928.9873292251
13,0.0890029373953949,-0.00148363329264845,6928.9873292251
14,0.0890029371945265,-0.00148363341075855,6928.9873292251
