"Epoch","theta1","theta2","Loss"
1,0.715142267290503,-0.0208357400260866,7050.40971047656
2,0.214950122246599,-0.00643553611057643,6933.95885313231
3,0.114012802525153,-0.00267530658998005,6929.18369969092
4,0.0939631762794121,-0.00176091844411017,6928.99506072752
5,0.0899865767348605,-0.00154665913132521,6928.9876335479
6,0.0891980031577441,-0.00149771062781782,6928.98734120563
7,0.0890416223086049,-0.00148673561362682,6928.98732969686
8,0.0890106087460181,-0.00148431014396781,6928.98732924368
9,0.089004457695128,-0.00148378024237527,6928.98732922583
10,0.089003237647294,-0.00148366555143482,6928.98732922513
11,0.0890029956368689,-0.001483640920101,6928.9873292251
12,0.0890029476280887,-0.00148363566476638,6928.9873292251
13,0.0890029381037171,-0.00148363454975235,6928.9873292251
14,0.0890029371512522,-0.00148363443268438,6928.9873292251
