"Epoch","theta1","theta2","Loss"
1,0.315225104801357,0.24689595354721,6974.20570329326
2,0.0953257132418789,0.0447472163462054,6932.83064323576
3,0.0505619583678729,0.00162089753053568,6931.03581014782
4,0.0414840993833344,-0.00753043533239166,6930.9586296119
5,0.0396417239814876,-0.00946958565112807,6930.9553067244
6,0.0392673868008579,-0.00988003778270775,6930.95516342112
7,0.0391912397837185,-0.00996683133679929,6930.95515723127
8,0.0391757321996985,-0.0099851682037201,6930.95515696353
9,0.0391725704410731,-0.00998903908114038,6930.95515695193
10,0.0391719250885393,-0.00998985560828762,6930.95515695143
11,0.0391717932208225,-0.00999002773013497,6930.95515695141
12,0.0391717662470473,-0.00999006399032654,6930.95515695141
13,0.0391717608169796,-0.0099900714938318,6930.95515695141
