"Epoch","theta1","theta2","Loss"
1,-0.234355262946337,0.13871332956478,6967.80087975336
2,0.0247064464859378,0.0266251869497021,6930.5268035479
3,0.0762178739057013,0.00414596106430631,6929.04832251186
4,0.0864595469766615,-0.000356038373433609,6928.9897482252
5,0.0884969041978882,-0.00125779490587541,6928.98742518896
6,0.0889022512688882,-0.00143840747071982,6928.98733303236
7,0.0889829020924238,-0.00147457820262847,6928.98732937616
8,0.0889989494561572,-0.00148182111922869,6928.98732923109
9,0.0890021425361483,-0.00148327128288696,6928.98732922534
10,0.0890027779059726,-0.00148356159771217,6928.98732922511
11,0.0890029043370408,-0.00148361971047374,6928.9873292251
12,0.0890029294959192,-0.00148363134169546,6928.9873292251
13,0.0890029343309884,-0.00148363358943213,6928.9873292251
