"Epoch","theta1","theta2","Loss"
1,-0.127611042931676,-0.0449299560859799,6940.00897824187
2,0.00605012912208053,-0.0181148118340543,6931.31735250315
3,0.0325880955051911,-0.0118477517093526,6930.96970823542
4,0.0378616810507036,-0.0104094507931449,6930.95574446503
5,0.0389107923962455,-0.0100837929019137,6930.95518078911
6,0.0391197193131254,-0.0100108446271339,6930.95515792335
7,0.0391613705715833,-0.0099946456295523,6930.95515699123
8,0.0391696830891114,-0.00999107422128868,6930.95515695305
9,0.039171343892414,-0.00999029155729083,6930.95515695147
10,0.039171676088811,-0.00999012091247805,6930.95515695141
11,0.0391717426118029,-0.00999008386913031,6930.95515695141
12,0.039171755948762,-0.00999007585817306,6930.95515695141
13,0.0391717578447532,-0.00999007464770566,6930.95515695141
