"Epoch","theta1","theta2","Loss"
1,0.639600342605263,0.397692060563713,7073.00439423627
2,0.199203923189715,0.077023334900496,6934.75794644755
3,0.110744168670634,0.013760818877151,6929.20978142657
4,0.0932867890372444,0.00147315376458942,6928.99587808395
5,0.089846925301224,-0.000910327044546693,6928.98765767431
6,0.0891692251619188,-0.00137249822025631,6928.98734184591
7,0.0890357022892638,-0.00146209517032914,6928.98732971016
8,0.0890093928505676,-0.00147946073276811,6928.98732924375
9,0.0890042083311139,-0.00148282575685391,6928.98732922582
10,0.0890031865752378,-0.0014834776674489,6928.98732922513
11,0.0890029851899704,-0.00148360393298546,6928.9873292251
12,0.0890029454936486,-0.00148362838275052,6928.9873292251
13,0.0890029376680974,-0.00148363311593641,6928.9873292251
14,0.0890029372284212,-0.00148363337842352,6928.9873292251
