"Epoch","theta1","theta2","Loss"
1,-0.154399787541479,0.668846526648849,7083.59592675911
2,0.00441603028000338,0.130474866307614,6937.41632736445
3,0.0330759439008959,0.018833847837607,6931.22268087147
4,0.0381249004110329,-0.00407109033003553,6930.96627757534
5,0.0389972074912556,-0.00877347491140387,6930.95562129336
6,0.0391439009374907,-0.00973978940755351,6930.95517642188
7,0.0391676178840184,-0.00993854023465133,6930.95515777107
8,0.0391712214549121,-0.00997945428353173,6930.95515698604
9,0.0391717107793724,-0.00998788363428549,6930.95515695287
10,0.0391717616145858,-0.00998962167319811,6930.95515695147
11,0.0391717629445987,-0.0099897830624664,6930.95515695143
